方向,日期,時間,當量總和,雨量,星期
往東,2016-10-11,23:00:00,1075.60974693,3.5,Tue
往東,2016-10-12,02:00:00,183.818178177,13.9,Wed
往東,2016-10-12,03:00:00,121.5,13.9,Wed
往東,2016-10-12,04:00:00,106.5,13.9,Wed
往東,2016-10-12,05:00:00,160.0,13.9,Wed
往東,2016-10-12,06:00:00,316.5,13.9,Wed
往東,2016-10-12,07:00:00,900.5,13.9,Wed
往東,2016-10-12,08:00:00,1571.0,13.9,Wed
往東,2016-10-12,09:00:00,2454.42694092,13.9,Wed
往東,2016-10-12,10:00:00,2397.12654114,13.9,Wed
往東,2016-10-12,11:00:00,2302.20608521,13.9,Wed
往東,2016-10-12,12:00:00,2220.5,13.9,Wed
往東,2016-10-12,13:00:00,2015.5,13.9,Wed
往東,2016-10-12,14:00:00,2170.0,13.9,Wed
往東,2016-10-12,15:00:00,2114.5,13.9,Wed
往東,2016-10-12,16:00:00,2160.19482422,13.9,Wed
往西,2016-04-01,17:00:00,2231.60522461,0.0,Fri
往西,2016-04-01,18:00:00,2415.0,0.0,Fri
往西,2016-04-01,19:00:00,2537.17236328,0.0,Fri
往西,2016-04-01,20:00:00,2516.20336914,0.0,Fri
往西,2016-04-01,21:00:00,2008.0,0.0,Fri
往西,2016-04-01,22:00:00,1931.00842285,0.0,Fri
往西,2016-04-01,23:00:00,1479.0,0.0,Fri
往西,2016-04-02,00:00:00,793.5,0.0,Sat
往西,2016-04-02,01:00:00,469.0,0.0,Sat
往西,2016-04-02,02:00:00,306.5,0.0,Sat
往西,2016-04-02,03:00:00,201.5,0.0,Sat
往西,2016-04-02,04:00:00,153.0,0.0,Sat
往西,2016-04-02,05:00:00,117.5,0.0,Sat
往西,2016-04-02,06:00:00,251.0,0.0,Sat
往西,2016-04-02,07:00:00,555.0,0.0,Sat
往西,2016-04-02,08:00:00,858.0,0.0,Sat
往西,2016-04-02,09:00:00,1295.0,0.0,Sat
往西,2016-04-02,10:00:00,1760.0,0.0,Sat
往西,2016-04-02,11:00:00,2001.0,0.0,Sat
往西,2016-04-02,12:00:00,1974.94067383,0.0,Sat
往西,2016-04-02,13:00:00,1992.88980103,0.0,Sat
往西,2016-04-02,14:00:00,1947.5,0.0,Sat
往西,2016-04-02,15:00:00,2148.33898926,0.0,Sat
往西,2016-04-02,16:00:00,2044.5,0.0,Sat
往西,2016-04-02,17:00:00,1930.63793945,0.0,Sat
往西,2016-04-02,18:00:00,1817.10168457,0.0,Sat
往西,2016-04-02,19:00:00,1675.5,0.0,Sat
往西,2016-04-02,20:00:00,1378.0,0.0,Sat
往西,2016-04-02,21:00:00,1457.0,0.0,Sat
往西,2016-04-02,22:00:00,1526.0,0.0,Sat
往西,2016-04-02,23:00:00,1228.5,0.0,Sat
往西,2016-04-03,00:00:00,618.0,0.0,Sun
往西,2016-04-03,01:00:00,417.0,0.0,Sun
往西,2016-04-03,02:00:00,218.0,0.0,Sun
往西,2016-04-03,03:00:00,136.5,0.0,Sun
往西,2016-04-03,04:00:00,149.5,0.0,Sun
往西,2016-04-03,05:00:00,129.0,0.0,Sun
往西,2016-04-03,06:00:00,207.0,0.0,Sun
往西,2016-04-03,07:00:00,447.5,0.0,Sun
往西,2016-04-03,08:00:00,655.5,0.0,Sun
往西,2016-04-03,09:00:00,918.5,0.0,Sun
往西,2016-04-03,10:00:00,1334.0,0.0,Sun
往西,2016-04-03,11:00:00,1417.0,0.0,Sun
往西,2016-04-03,12:00:00,1524.91381836,0.0,Sun
往西,2016-04-03,13:00:00,1332.42370605,0.0,Sun
往西,2016-04-03,14:00:00,1428.5,0.0,Sun
往西,2016-04-03,15:00:00,1516.5,0.0,Sun
往西,2016-04-03,16:00:00,1608.5,0.0,Sun
往西,2016-04-03,17:00:00,1412.57629395,0.0,Sun
往西,2016-04-03,18:00:00,1484.0,0.0,Sun
往西,2016-04-03,19:00:00,1431.53390503,0.0,Sun
往西,2016-04-03,20:00:00,1277.5,0.0,Sun
往西,2016-04-03,21:00:00,1433.0,0.0,Sun
往西,2016-04-03,22:00:00,1343.5,0.0,Sun
往西,2016-04-03,23:00:00,989.5,0.0,Sun
往西,2016-04-04,00:00:00,605.0,0.0,Mon
往西,2016-04-04,01:00:00,354.5,0.0,Mon
往西,2016-04-04,02:00:00,229.5,0.0,Mon
往西,2016-04-04,03:00:00,165.5,0.0,Mon
往西,2016-04-04,04:00:00,120.5,0.0,Mon
往西,2016-04-04,05:00:00,108.5,0.0,Mon
往西,2016-04-04,06:00:00,202.5,0.0,Mon
往西,2016-04-04,07:00:00,440.5,0.0,Mon
往西,2016-04-04,08:00:00,899.5,0.0,Mon
往西,2016-04-04,09:00:00,771.5,0.0,Mon
往西,2016-04-04,10:00:00,1056.5,0.0,Mon
往西,2016-04-04,11:00:00,1339.0,0.0,Mon
往西,2016-04-04,12:00:00,1417.5,0.0,Mon
往西,2016-04-04,13:00:00,1243.177948,0.0,Mon
往西,2016-04-04,14:00:00,1304.5,0.0,Mon
往西,2016-04-04,15:00:00,1521.0,0.0,Mon
往西,2016-04-04,16:00:00,1600.5,0.0,Mon
往西,2016-04-04,17:00:00,1526.09320068,0.0,Mon
往西,2016-04-04,18:00:00,1498.0,0.0,Mon
往西,2016-04-04,19:00:00,1378.4576416,0.0,Mon
往西,2016-04-04,20:00:00,1264.5,0.0,Mon
往西,2016-04-04,21:00:00,1359.0,0.0,Mon
往西,2016-04-04,22:00:00,1315.5,0.0,Mon
往西,2016-04-04,23:00:00,891.5,0.0,Mon
往西,2016-04-05,00:00:00,621.5,0.0,Tue
往西,2016-04-05,01:00:00,351.0,0.0,Tue
往西,2016-04-05,02:00:00,256.5,0.0,Tue
往西,2016-04-05,03:00:00,146.0,0.0,Tue
往西,2016-04-05,04:00:00,120.0,0.0,Tue
往西,2016-04-05,05:00:00,125.5,0.0,Tue
往西,2016-04-05,06:00:00,204.5,0.0,Tue
往西,2016-04-05,07:00:00,493.5,0.0,Tue
往西,2016-04-05,08:00:00,942.0,0.0,Tue
往西,2016-04-05,09:00:00,946.0,0.0,Tue
往西,2016-04-05,10:00:00,1320.5,0.0,Tue
往西,2016-04-05,11:00:00,1536.0,0.0,Tue
往西,2016-04-05,12:00:00,1608.0,0.0,Tue
往西,2016-04-05,13:00:00,1511.04238892,0.0,Tue
往西,2016-04-05,14:00:00,1883.5,0.0,Tue
往西,2016-04-05,15:00:00,2409.0,0.0,Tue
往西,2016-04-05,16:00:00,2599.29321289,0.0,Tue
往西,2016-04-05,17:00:00,2647.0847168,0.0,Tue
往西,2016-04-05,18:00:00,2585.5,0.0,Tue
往西,2016-04-05,19:00:00,2447.8135376,0.0,Tue
往西,2016-04-05,20:00:00,2530.5,0.0,Tue
往西,2016-04-05,21:00:00,2365.0,0.0,Tue
往西,2016-04-05,22:00:00,2327.5,0.0,Tue
往西,2016-04-05,23:00:00,2005.82202148,0.0,Tue
往西,2016-04-06,00:00:00,1833.0,0.0,Wed
往西,2016-04-06,01:00:00,1717.5,0.0,Wed
往西,2016-04-06,02:00:00,1682.0,0.0,Wed
往西,2016-04-06,03:00:00,1649.5,0.0,Wed
往西,2016-04-06,04:00:00,1660.5423584,0.0,Wed
往西,2016-04-06,05:00:00,914.161010742,0.0,Wed
往西,2016-04-06,06:00:00,258.5,0.0,Wed
往西,2016-04-06,07:00:00,536.999969482,0.0,Wed
往西,2016-04-06,10:00:00,2393.5,0.0,Wed
往西,2016-04-06,11:00:00,2164.0,0.0,Wed
往西,2016-04-06,12:00:00,1880.0,0.0,Wed
往西,2016-04-06,13:00:00,1830.24575806,0.0,Wed
往西,2016-04-06,14:00:00,1915.5,0.0,Wed
往西,2016-04-06,15:00:00,1980.0,0.0,Wed
往西,2016-04-06,16:00:00,2132.17797852,0.0,Wed
往西,2016-04-06,17:00:00,2159.5,0.0,Wed
往西,2016-04-06,18:00:00,2333.5,0.0,Wed
往西,2016-04-06,19:00:00,2608.93103027,0.0,Wed
往西,2016-04-06,20:00:00,2301.0,0.0,Wed
往西,2016-04-06,21:00:00,2111.33898926,0.0,Wed
往西,2016-04-06,22:00:00,1953.5,0.0,Wed
往西,2016-04-06,23:00:00,1081.5,0.0,Wed
往西,2016-04-07,00:00:00,544.677978516,0.0,Thu
往西,2016-04-07,01:00:00,330.0,0.0,Thu
往西,2016-04-07,02:00:00,199.0,0.0,Thu
往西,2016-04-07,03:00:00,105.0,0.0,Thu
往西,2016-04-07,04:00:00,92.0,0.0,Thu
往西,2016-04-07,05:00:00,85.5,0.0,Thu
往西,2016-04-07,06:00:00,232.0,0.0,Thu
往西,2016-04-07,07:00:00,781.0,0.0,Thu
往西,2016-04-07,08:00:00,2952.5,0.0,Thu
往西,2016-04-07,09:00:00,2376.5,0.0,Thu
往西,2016-04-07,10:00:00,2321.5,0.0,Thu
往西,2016-04-07,11:00:00,2021.5,0.0,Thu
往西,2016-04-07,12:00:00,1872.0,0.0,Thu
往西,2016-04-07,13:00:00,1744.29660034,0.0,Thu
往西,2016-04-07,14:00:00,1855.0,0.0,Thu
往西,2016-04-07,15:00:00,2000.0,0.0,Thu
往西,2016-04-07,16:00:00,2193.25549316,0.0,Thu
往西,2016-04-07,17:00:00,2178.20507812,0.0,Thu
往西,2016-04-07,18:00:00,2615.61865234,0.0,Thu
往西,2016-04-07,19:00:00,3356.83654785,0.0,Thu
往西,2016-04-07,20:00:00,3215.53735352,0.0,Thu
往西,2016-04-07,21:00:00,2967.0,0.0,Thu
往西,2016-04-07,22:00:00,2978.0,0.0,Thu
往西,2016-04-07,23:00:00,2532.50610352,0.0,Thu
往西,2016-04-08,00:00:00,2224.0,0.0,Fri
往西,2016-04-08,01:00:00,2049.5,0.0,Fri
往西,2016-04-08,02:00:00,1984.5,0.0,Fri
往西,2016-04-08,03:00:00,1981.0,0.0,Fri
往西,2016-04-08,04:00:00,1953.5,0.0,Fri
往西,2016-04-08,05:00:00,1971.0,0.0,Fri
往西,2016-04-08,06:00:00,2060.5,0.0,Fri
往西,2016-04-08,07:00:00,2416.0,0.0,Fri
往西,2016-04-08,08:00:00,4504.57421875,0.0,Fri
往西,2016-04-08,09:00:00,3648.0,0.0,Fri
往西,2016-04-08,10:00:00,3307.0,0.0,Fri
往西,2016-04-08,11:00:00,3091.3104248,0.0,Fri
往西,2016-04-08,12:00:00,3520.62719727,0.0,Fri
往西,2016-04-08,13:00:00,2958.44067383,0.0,Fri
往西,2016-04-08,14:00:00,2956.0,0.0,Fri
往西,2016-04-08,15:00:00,3002.0,0.0,Fri
往西,2016-04-08,16:00:00,3341.72412109,0.0,Fri
往西,2016-04-08,17:00:00,3124.60351562,0.0,Fri
往西,2016-04-08,18:00:00,3172.0,0.0,Fri
往西,2016-04-08,19:00:00,3267.76263428,0.0,Fri
往西,2016-04-08,20:00:00,3048.5,0.0,Fri
往西,2016-04-08,21:00:00,3095.12072754,0.0,Fri
往西,2016-04-08,22:00:00,2842.0,0.0,Fri
往西,2016-04-08,23:00:00,2130.23730469,0.0,Fri
往西,2016-04-09,00:00:00,859.0,0.0,Sat
往西,2016-04-09,01:00:00,571.0,0.0,Sat
往西,2016-04-09,02:00:00,363.5,0.0,Sat
往西,2016-04-09,03:00:00,218.5,0.0,Sat
往西,2016-04-09,04:00:00,154.0,0.0,Sat
往西,2016-04-09,05:00:00,151.5,0.0,Sat
往西,2016-04-09,06:00:00,311.0,0.0,Sat
往西,2016-04-09,07:00:00,571.0,0.0,Sat
往西,2016-04-09,08:00:00,892.0,0.0,Sat
往西,2016-04-09,09:00:00,1179.0,0.0,Sat
往西,2016-04-09,10:00:00,1724.0,0.0,Sat
往西,2016-04-09,11:00:00,1765.0,0.0,Sat
往西,2016-04-09,12:00:00,1856.5,0.0,Sat
往西,2016-04-09,13:00:00,1852.0,0.0,Sat
往西,2016-04-09,14:00:00,1865.76269531,0.0,Sat
往西,2016-04-09,15:00:00,1912.0,0.0,Sat
往西,2016-04-09,16:00:00,1880.0,0.0,Sat
往西,2016-04-09,17:00:00,1872.94824219,0.0,Sat
往西,2016-04-09,18:00:00,1940.31036377,0.0,Sat
往西,2016-04-09,19:00:00,1754.49151611,0.0,Sat
往西,2016-04-09,20:00:00,1352.5,0.0,Sat
往西,2016-04-09,21:00:00,1331.0,0.0,Sat
往西,2016-04-09,22:00:00,1409.0,0.0,Sat
往西,2016-04-09,23:00:00,1094.0,0.0,Sat
往西,2016-04-10,00:00:00,823.5,10.0,Sun
往西,2016-04-10,01:00:00,708.0,10.0,Sun
往西,2016-04-10,02:00:00,659.5,10.0,Sun
往西,2016-04-10,03:00:00,618.0,10.0,Sun
往西,2016-04-10,04:00:00,602.0,10.0,Sun
往西,2016-04-10,05:00:00,609.5,10.0,Sun
往西,2016-04-10,06:00:00,678.5,10.0,Sun
往西,2016-04-10,07:00:00,803.0,10.0,Sun
往西,2016-04-10,08:00:00,893.5,10.0,Sun
往西,2016-04-10,09:00:00,1038.5,10.0,Sun
往西,2016-04-10,10:00:00,1188.0,10.0,Sun
往西,2016-04-10,11:00:00,1228.5,10.0,Sun
往西,2016-04-10,12:00:00,1357.0,10.0,Sun
往西,2016-04-10,13:00:00,1555.0,10.0,Sun
往西,2016-04-10,14:00:00,1562.177948,10.0,Sun
往西,2016-04-10,15:00:00,1631.0,10.0,Sun
往西,2016-04-10,16:00:00,1640.5,10.0,Sun
往西,2016-04-10,17:00:00,2371.71044922,10.0,Sun
往西,2016-04-10,18:00:00,2232.0,10.0,Sun
往西,2016-04-10,19:00:00,1712.47454834,10.0,Sun
往西,2016-04-10,20:00:00,1590.0,10.0,Sun
往西,2016-04-10,21:00:00,1599.0,10.0,Sun
往西,2016-04-10,22:00:00,1530.5,10.0,Sun
往西,2016-04-10,23:00:00,1400.5,10.0,Sun
往西,2016-04-11,00:00:00,1205.5,0.0,Mon
往西,2016-04-11,01:00:00,1087.5,0.0,Mon
往西,2016-04-11,02:00:00,1020.0,0.0,Mon
往西,2016-04-11,03:00:00,999.0,0.0,Mon
往西,2016-04-11,04:00:00,988.0,0.0,Mon
往西,2016-04-11,05:00:00,1003.0,0.0,Mon
往西,2016-04-11,06:00:00,1084.5,0.0,Mon
往西,2016-04-11,07:00:00,1457.5,0.0,Mon
往西,2016-04-11,08:00:00,3426.52542114,0.0,Mon
往西,2016-04-11,09:00:00,2485.0,0.0,Mon
往西,2016-04-11,10:00:00,2516.56774902,0.0,Mon
往西,2016-04-11,11:00:00,2221.97454834,0.0,Mon
往西,2016-04-11,12:00:00,2145.38134766,0.0,Mon
往西,2016-04-11,13:00:00,1874.0,0.0,Mon
往西,2016-04-11,14:00:00,1837.18643188,0.0,Mon
往西,2016-04-11,15:00:00,2611.0,0.0,Mon
往西,2016-04-11,16:00:00,2044.84484863,0.0,Mon
往西,2016-04-11,17:00:00,2189.87280273,0.0,Mon
往西,2016-04-11,18:00:00,2151.40673828,0.0,Mon
往西,2016-04-11,19:00:00,2309.8503418,0.0,Mon
往西,2016-04-11,20:00:00,2101.30505371,0.0,Mon
往西,2016-04-11,21:00:00,1969.28808594,0.0,Mon
往西,2016-04-11,22:00:00,2144.0,0.0,Mon
往西,2016-04-11,23:00:00,1783.0,0.0,Mon
往西,2016-04-12,00:00:00,1304.0,36.0,Tue
往西,2016-04-12,01:00:00,1146.0,36.0,Tue
往西,2016-04-12,02:00:00,1062.5,36.0,Tue
往西,2016-04-12,03:00:00,1036.5,36.0,Tue
往西,2016-04-12,04:00:00,1018.0,36.0,Tue
往西,2016-04-12,05:00:00,1016.5,36.0,Tue
往西,2016-04-12,06:00:00,1109.5,36.0,Tue
往西,2016-04-12,07:00:00,1446.0,36.0,Tue
往西,2016-04-12,08:00:00,3471.0,36.0,Tue
往西,2016-04-12,09:00:00,2633.73681641,36.0,Tue
往西,2016-04-12,10:00:00,2289.65258789,36.0,Tue
往西,2016-04-12,11:00:00,2103.5,36.0,Tue
往西,2016-04-12,12:00:00,1981.0,36.0,Tue
往西,2016-04-12,13:00:00,1969.5,36.0,Tue
往西,2016-04-12,14:00:00,1948.22033691,36.0,Tue
往西,2016-04-12,15:00:00,2121.0,36.0,Tue
往西,2016-04-12,16:00:00,2161.44848633,36.0,Tue
往西,2016-04-12,17:00:00,2224.21179199,36.0,Tue
往西,2016-04-12,18:00:00,2249.5,36.0,Tue
往西,2016-04-12,19:00:00,2477.0,36.0,Tue
往西,2016-04-12,20:00:00,2157.72070312,36.0,Tue
往西,2016-04-12,21:00:00,1936.0,36.0,Tue
往西,2016-04-12,22:00:00,1792.33898926,36.0,Tue
往西,2016-04-12,23:00:00,1542.5,36.0,Tue
往西,2016-04-13,00:00:00,1345.0,8.5,Wed
往西,2016-04-13,01:00:00,1166.0,8.5,Wed
往西,2016-04-13,02:00:00,1052.5,8.5,Wed
往西,2016-04-13,03:00:00,1032.0,8.5,Wed
往西,2016-04-13,04:00:00,1016.0,8.5,Wed
往西,2016-04-13,05:00:00,1010.5,8.5,Wed
往西,2016-04-13,06:00:00,1106.0,8.5,Wed
往西,2016-04-13,07:00:00,1520.0,8.5,Wed
往西,2016-04-13,08:00:00,3733.5,8.5,Wed
往西,2016-04-13,09:00:00,3076.28808594,8.5,Wed
往西,2016-04-13,10:00:00,2416.58618164,8.5,Wed
往西,2016-04-13,11:00:00,2137.0,8.5,Wed
往西,2016-04-13,12:00:00,2570.64404297,8.5,Wed
往西,2016-04-13,13:00:00,2167.5,8.5,Wed
往西,2016-04-13,14:00:00,2259.38134766,8.5,Wed
往西,2016-04-13,15:00:00,2607.26269531,8.5,Wed
往西,2016-04-13,16:00:00,2524.37939453,8.5,Wed
往西,2016-04-13,17:00:00,2513.94836426,8.5,Wed
往西,2016-04-13,18:00:00,2830.19482422,8.5,Wed
往西,2016-04-13,19:00:00,2770.03442383,8.5,Wed
往西,2016-04-13,20:00:00,2631.60168457,8.5,Wed
往西,2016-04-13,21:00:00,2167.29663086,8.5,Wed
往西,2016-04-13,22:00:00,1897.5,8.5,Wed
往西,2016-04-13,23:00:00,1587.0,8.5,Wed
往西,2016-04-14,00:00:00,1211.0,34.3,Thu
往西,2016-04-14,01:00:00,1101.5,34.3,Thu
往西,2016-04-14,02:00:00,1041.5,34.3,Thu
往西,2016-04-14,03:00:00,1014.60000038,34.3,Thu
往西,2016-04-14,04:00:00,1009.8103447,34.3,Thu
往西,2016-04-14,05:00:00,1012.965518,34.3,Thu
往西,2016-04-14,06:00:00,1105.24999619,34.3,Thu
往西,2016-04-14,07:00:00,1480.17021179,34.3,Thu
往西,2016-04-14,08:00:00,3894.77587891,34.3,Thu
往西,2016-04-14,09:00:00,2660.77886963,34.3,Thu
往西,2016-04-14,10:00:00,2285.02600098,34.3,Thu
往西,2016-04-14,11:00:00,1972.5574646,34.3,Thu
往西,2016-04-14,12:00:00,2224.86437988,34.3,Thu
往西,2016-04-14,13:00:00,1924.15518188,34.3,Thu
往西,2016-04-14,14:00:00,2188.41900635,34.3,Thu
往西,2016-04-14,15:00:00,2221.67236328,34.3,Thu
往西,2016-04-14,16:00:00,2096.5,34.3,Thu
往西,2016-04-14,17:00:00,2258.34896851,34.3,Thu
往西,2016-04-14,18:00:00,2590.1505127,34.3,Thu
往西,2016-04-14,19:00:00,2635.01965332,34.3,Thu
往西,2016-04-14,20:00:00,2675.49554443,34.3,Thu
往西,2016-04-14,21:00:00,2146.0,34.3,Thu
往西,2016-04-14,22:00:00,2317.54928589,34.3,Thu
往西,2016-04-14,23:00:00,1538.96154785,34.3,Thu
往西,2016-04-15,00:00:00,1318.36842346,3.8,Fri
往西,2016-04-15,01:00:00,1154.1818161,3.8,Fri
往西,2016-04-15,02:00:00,1094.5,3.8,Fri
往西,2016-04-15,03:00:00,1035.930233,3.8,Fri
往西,2016-04-15,04:00:00,1014.55172348,3.8,Fri
往西,2016-04-15,05:00:00,1010.30769348,3.8,Fri
往西,2016-04-15,06:00:00,1095.99999619,3.8,Fri
往西,2016-04-15,07:00:00,1480.91381836,3.8,Fri
往西,2016-04-15,08:00:00,3420.9576416,3.8,Fri
往西,2016-04-15,09:00:00,2489.63562012,3.8,Fri
往西,2016-04-15,10:00:00,2247.5,3.8,Fri
往西,2016-04-15,11:00:00,2035.11865234,3.8,Fri
往西,2016-04-15,12:00:00,2081.0,3.8,Fri
往西,2016-04-15,13:00:00,2000.68640137,3.8,Fri
往西,2016-04-15,14:00:00,1888.78811646,3.8,Fri
往西,2016-04-15,15:00:00,1979.09326172,3.8,Fri
往西,2016-04-15,16:00:00,2001.09320068,3.8,Fri
往西,2016-04-15,17:00:00,2246.21179199,3.8,Fri
往西,2016-04-15,18:00:00,2587.0,3.8,Fri
往西,2016-04-15,19:00:00,2746.38977051,3.8,Fri
往西,2016-04-15,20:00:00,2447.51364136,3.8,Fri
往西,2016-04-15,21:00:00,2163.28573608,3.8,Fri
往西,2016-04-15,22:00:00,2070.1239624,3.8,Fri
往西,2016-04-15,23:00:00,1887.73529053,3.8,Fri
往西,2016-04-16,00:00:00,1364.05172729,68.8,Sat
往西,2016-04-16,01:00:00,1149.27586365,68.8,Sat
往西,2016-04-16,02:00:00,1070.71052551,68.8,Sat
往西,2016-04-16,03:00:00,1024.95454407,68.8,Sat
往西,2016-04-16,04:00:00,1009.44827652,68.8,Sat
往西,2016-04-16,05:00:00,1019.76315689,68.8,Sat
往西,2016-04-16,06:00:00,1069.81818008,68.8,Sat
往西,2016-04-16,07:00:00,1227.34210205,68.8,Sat
往西,2016-04-16,08:00:00,1415.48275757,68.8,Sat
往西,2016-04-16,09:00:00,1610.31817627,68.8,Sat
往西,2016-04-16,10:00:00,1797.43106079,68.8,Sat
往西,2016-04-16,11:00:00,1810.5,68.8,Sat
往西,2016-04-16,12:00:00,1962.48275757,68.8,Sat
往西,2016-04-16,13:00:00,1993.5,68.8,Sat
往西,2016-04-16,14:00:00,1934.60525513,68.8,Sat
往西,2016-04-16,15:00:00,2241.56896973,68.8,Sat
往西,2016-04-16,16:00:00,1920.5,68.8,Sat
往西,2016-04-16,17:00:00,2203.76269531,68.8,Sat
往西,2016-04-16,18:00:00,1982.0,68.8,Sat
往西,2016-04-16,19:00:00,1914.5,68.8,Sat
往西,2016-04-16,20:00:00,1691.07891846,68.8,Sat
往西,2016-04-16,21:00:00,1695.0,68.8,Sat
往西,2016-04-16,22:00:00,1830.0,68.8,Sat
往西,2016-04-16,23:00:00,1351.46606445,68.8,Sat
往西,2016-04-17,00:00:00,628.5,0.0,Sun
往西,2016-04-17,01:00:00,394.5,0.0,Sun
往西,2016-04-17,02:00:00,284.537734985,0.0,Sun
往西,2016-04-17,03:00:00,219.394737244,0.0,Sun
往西,2016-04-17,04:00:00,161.534482956,0.0,Sun
往西,2016-04-17,05:00:00,141.0,0.0,Sun
往西,2016-04-17,06:00:00,268.611522675,0.0,Sun
往西,2016-04-17,07:00:00,458.0,0.0,Sun
往西,2016-04-17,08:00:00,643.0,0.0,Sun
往西,2016-04-17,09:00:00,1896.72033691,0.0,Sun
往西,2016-04-17,10:00:00,958.0,0.0,Sun
往西,2016-04-17,11:00:00,1747.68966675,0.0,Sun
往西,2016-04-17,12:00:00,2126.44338989,0.0,Sun
往西,2016-04-17,13:00:00,1786.53845215,0.0,Sun
往西,2016-04-17,14:00:00,1461.42105103,0.0,Sun
往西,2016-04-17,15:00:00,2036.64404297,0.0,Sun
往西,2016-04-17,16:00:00,2983.24139404,0.0,Sun
往西,2016-04-17,17:00:00,2816.15530396,0.0,Sun
往西,2016-04-17,18:00:00,2512.0,0.0,Sun
往西,2016-04-17,19:00:00,2205.05084229,0.0,Sun
往西,2016-04-17,20:00:00,2035.52893066,0.0,Sun
往西,2016-04-17,21:00:00,2408.0,0.0,Sun
往西,2016-04-17,22:00:00,1633.24406433,0.0,Sun
往西,2016-04-17,23:00:00,960.568969727,0.0,Sun
往西,2016-04-18,00:00:00,469.222221375,3.2,Mon
往西,2016-04-18,01:00:00,272.855932236,3.2,Mon
往西,2016-04-18,02:00:00,145.0,3.2,Mon
往西,2016-04-18,03:00:00,102.5,3.2,Mon
往西,2016-04-18,04:00:00,80.5,3.2,Mon
往西,2016-04-18,05:00:00,71.0813956261,3.2,Mon
往西,2016-04-18,06:00:00,280.5,3.2,Mon
往西,2016-04-18,07:00:00,919.730773926,3.2,Mon
往西,2016-04-18,08:00:00,3647.10528564,3.2,Mon
往西,2016-04-18,09:00:00,2700.57598877,3.2,Mon
往西,2016-04-18,10:00:00,2600.0,3.2,Mon
往西,2016-04-18,11:00:00,2131.0,3.2,Mon
往西,2016-04-18,12:00:00,2248.61865234,3.2,Mon
往西,2016-04-18,13:00:00,2153.63555908,3.2,Mon
往西,2016-04-18,14:00:00,978.440673828,3.2,Mon
往西,2016-04-18,15:00:00,2177.0,3.2,Mon
往西,2016-04-18,16:00:00,2222.0,3.2,Mon
往西,2016-04-18,17:00:00,2678.43103027,3.2,Mon
往西,2016-04-18,18:00:00,2613.42675781,3.2,Mon
往西,2016-04-18,19:00:00,2829.5838623,3.2,Mon
往西,2016-04-18,20:00:00,2443.34667969,3.2,Mon
往西,2016-04-18,21:00:00,1808.0,3.2,Mon
往西,2016-04-18,22:00:00,1949.0,3.2,Mon
往西,2016-04-18,23:00:00,1156.0,3.2,Mon
往西,2016-04-19,00:00:00,566.194915771,36.6,Tue
往西,2016-04-19,01:00:00,340.720336914,36.6,Tue
往西,2016-04-19,02:00:00,185.5,36.6,Tue
往西,2016-04-19,03:00:00,119.5,36.6,Tue
往西,2016-04-19,04:00:00,115.601694584,36.6,Tue
往西,2016-04-19,05:00:00,105.5,36.6,Tue
往西,2016-04-19,06:00:00,270.272724152,36.6,Tue
往西,2016-04-19,07:00:00,823.931030273,36.6,Tue
往西,2016-04-19,08:00:00,3312.4576416,36.6,Tue
往西,2016-04-19,09:00:00,2539.25421143,36.6,Tue
往西,2016-04-19,10:00:00,2412.1060791,36.6,Tue
往西,2016-04-19,11:00:00,2008.35876465,36.6,Tue
往西,2016-04-19,12:00:00,1714.61227417,36.6,Tue
往西,2016-04-19,13:00:00,1750.50003052,36.6,Tue
往西,2016-04-19,14:00:00,1870.88134766,36.6,Tue
往西,2016-04-19,15:00:00,2063.20336914,36.6,Tue
往西,2016-04-19,16:00:00,1965.0,36.6,Tue
往西,2016-04-19,17:00:00,2391.03381348,36.6,Tue
往西,2016-04-19,18:00:00,2403.48016357,36.6,Tue
往西,2016-04-19,19:00:00,2591.30764771,36.6,Tue
往西,2016-04-19,20:00:00,2256.74078369,36.6,Tue
往西,2016-04-19,21:00:00,1783.5,36.6,Tue
往西,2016-04-19,22:00:00,1784.0,36.6,Tue
往西,2016-04-19,23:00:00,1154.0,36.6,Tue
往西,2016-04-20,00:00:00,558.644523621,44.7,Wed
往西,2016-04-20,01:00:00,233.214279175,44.7,Wed
往西,2016-04-20,02:00:00,208.55172348,44.7,Wed
往西,2016-04-20,03:00:00,135.0,44.7,Wed
往西,2016-04-20,04:00:00,98.0,44.7,Wed
往西,2016-04-20,05:00:00,117.0,44.7,Wed
往西,2016-04-20,06:00:00,280.5,44.7,Wed
往西,2016-04-20,07:00:00,833.0,44.7,Wed
往西,2016-04-20,08:00:00,3125.5,44.7,Wed
往西,2016-04-20,09:00:00,2455.91906738,44.7,Wed
往西,2016-04-20,10:00:00,2417.67285156,44.7,Wed
往西,2016-04-20,11:00:00,2049.0,44.7,Wed
往西,2016-04-20,12:00:00,2002.959198,44.7,Wed
往西,2016-04-20,13:00:00,2278.25463867,44.7,Wed
往西,2016-04-20,14:00:00,2170.57141113,44.7,Wed
往西,2016-04-20,15:00:00,2077.60351562,44.7,Wed
往西,2016-04-20,16:00:00,2136.04418945,44.7,Wed
往西,2016-04-20,17:00:00,2070.54656982,44.7,Wed
往西,2016-04-20,18:00:00,2294.82757568,44.7,Wed
