道路,方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
舊宗,往南,2016-08-24,04:00:00,17.0,47.4694,0.125,250.0,Wed
舊宗,往南,2016-08-24,05:00:00,14.5,42.4271,0.12,250.0,Wed
舊宗,往南,2016-08-24,06:00:00,51.2069,42.7232,0.31,249.085,Wed
舊宗,往南,2016-08-24,07:00:00,124.5,50.4639,0.75,242.385,Wed
舊宗,往南,2016-08-24,08:00:00,415.5,38.8077,4.765,184.19,Wed
舊宗,往南,2016-08-24,09:00:00,431.0,42.983,3.035,180.38,Wed
舊宗,往南,2016-08-24,10:00:00,455.0,42.8157,4.15,174.875,Wed
舊宗,往南,2016-08-24,11:00:00,435.5,54.6144,2.565,187.38,Wed
舊宗,往南,2016-08-24,12:00:00,395.5,47.7328,2.335,190.125,Wed
舊宗,往南,2016-08-24,13:00:00,332.182,46.352,1.85,200.225,Wed
舊宗,往南,2016-08-24,14:00:00,384.0,46.6695,2.175,190.99,Wed
舊宗,往南,2016-08-24,15:00:00,331.5,45.9996,1.95,201.515,Wed
舊宗,往南,2016-08-24,16:00:00,325.5,47.6117,1.8,202.635,Wed
舊宗,往南,2016-08-24,17:00:00,309.0,51.0224,1.755,208.155,Wed
舊宗,往南,2016-08-24,18:00:00,428.5,41.9397,5.725,183.96,Wed
舊宗,往南,2016-08-24,19:00:00,491.5,47.5355,6.575,168.335,Wed
舊宗,往南,2016-08-24,20:00:00,351.5,44.4981,5.47,194.94,Wed
舊宗,往南,2016-08-24,21:00:00,199.5,50.7825,1.115,221.585,Wed
舊宗,往南,2016-08-24,22:00:00,127.0,48.7826,0.81,238.94,Wed
舊宗,往南,2016-08-24,23:00:00,94.0,45.6888,0.595,244.025,Wed
舊宗,往南,2016-08-25,00:00:00,42.5,48.6177,0.315,250.0,Thu
舊宗,往南,2016-08-25,01:00:00,30.0,47.9631,0.215,245.83,Thu
舊宗,往南,2016-08-25,02:00:00,16.5,40.1906,0.12,250.0,Thu
舊宗,往南,2016-08-25,03:00:00,18.5,45.1089,0.13,245.83,Thu
舊宗,往南,2016-08-25,04:00:00,25.0,49.5204,0.175,249.54,Thu
舊宗,往南,2016-08-25,05:00:00,16.0,53.2525,0.12,241.67,Thu
舊宗,往南,2016-08-25,06:00:00,56.5,49.4898,0.375,248.14,Thu
舊宗,往南,2016-08-25,07:00:00,115.0,50.5747,0.725,242.335,Thu
舊宗,往南,2016-08-25,08:00:00,437.0,41.2135,4.425,184.525,Thu
舊宗,往南,2016-08-25,09:00:00,390.0,42.1491,2.935,189.585,Thu
舊宗,往南,2016-08-25,10:00:00,457.0,46.3557,2.955,177.365,Thu
舊宗,往南,2016-08-25,11:00:00,411.0,45.9229,2.505,183.7,Thu
舊宗,往南,2016-08-25,12:00:00,384.0,48.3789,2.295,192.1,Thu
舊宗,往南,2016-08-25,13:00:00,336.102,49.663,2.04,201.835,Thu
舊宗,往南,2016-08-25,14:00:00,360.0,45.0592,2.11,193.425,Thu
舊宗,往南,2016-08-25,15:00:00,356.5,47.1417,2.01,200.115,Thu
舊宗,往南,2016-08-25,16:00:00,321.0,44.575,1.95,203.54,Thu
舊宗,往南,2016-08-25,17:00:00,446.0,44.6473,2.735,186.025,Thu
舊宗,往南,2016-08-25,18:00:00,390.5,45.5797,4.515,194.55,Thu
舊宗,往南,2016-08-25,19:00:00,489.0,36.3031,9.86,164.615,Thu
舊宗,往南,2016-08-25,20:00:00,286.0,46.8889,1.965,207.835,Thu
舊宗,往南,2016-08-25,21:00:00,195.0,48.5506,1.225,225.855,Thu
舊宗,往南,2016-08-25,22:00:00,170.0,44.8082,1.05,230.56,Thu
舊宗,往南,2016-08-25,23:00:00,107.0,50.5325,0.675,236.9,Thu
舊宗,往南,2016-08-26,00:00:00,54.5,45.5706,0.34,249.09,Fri
舊宗,往南,2016-08-26,01:00:00,20.0,44.3179,0.13,245.35,Fri
舊宗,往南,2016-08-26,02:00:00,13.5,41.9231,0.11,250.0,Fri
舊宗,往南,2016-08-26,03:00:00,24.0,43.6522,0.175,241.21,Fri
舊宗,往南,2016-08-26,04:00:00,28.5,48.3214,0.225,250.0,Fri
舊宗,往南,2016-08-26,05:00:00,20.0,50.7342,0.135,249.55,Fri
舊宗,往南,2016-08-26,06:00:00,48.5,45.89,0.325,248.25,Fri
舊宗,往南,2016-08-26,07:00:00,140.0,49.4055,0.805,241.09,Fri
舊宗,往南,2016-08-26,08:00:00,393.0,43.5255,3.49,192.35,Fri
舊宗,往南,2016-08-26,09:00:00,534.5,42.0929,4.22,172.15,Fri
舊宗,往南,2016-08-26,10:00:00,501.5,44.0081,3.57,172.415,Fri
舊宗,往南,2016-08-26,11:00:00,434.5,44.7473,2.61,180.15,Fri
舊宗,往南,2016-08-26,12:00:00,395.5,44.5095,2.44,193.875,Fri
舊宗,往南,2016-08-26,13:00:00,348.305,44.582,2.215,195.615,Fri
舊宗,往南,2016-08-26,14:00:00,408.5,43.0154,2.65,195.815,Fri
舊宗,往南,2016-08-26,15:00:00,397.5,44.6256,2.48,193.875,Fri
舊宗,往南,2016-08-26,16:00:00,393.0,45.9213,2.395,189.82,Fri
舊宗,往南,2016-08-26,17:00:00,383.0,48.6108,2.415,195.85,Fri
舊宗,往南,2016-08-26,18:00:00,562.568,35.9348,17.09,154.855,Fri
舊宗,往南,2016-08-26,19:00:00,480.0,44.5628,7.65,170.215,Fri
舊宗,往南,2016-08-26,20:00:00,364.5,45.4998,3.52,198.32,Fri
舊宗,往南,2016-08-26,21:00:00,275.0,53.484,1.7,211.155,Fri
舊宗,往南,2016-08-26,22:00:00,183.5,47.9338,1.23,229.525,Fri
舊宗,往南,2016-08-26,23:00:00,155.0,49.5751,0.915,234.95,Fri
舊宗,往南,2016-08-27,00:00:00,81.5,46.7813,0.54,246.54,Sat
舊宗,往南,2016-08-27,01:00:00,29.5,40.1707,0.205,244.905,Sat
舊宗,往南,2016-08-27,02:00:00,22.5,44.2745,0.2,250.0,Sat
舊宗,往南,2016-08-27,03:00:00,14.0,45.2508,0.1,241.67,Sat
舊宗,往南,2016-08-27,04:00:00,12.0,43.3636,0.085,250.0,Sat
舊宗,往南,2016-08-27,05:00:00,25.5,75.5375,0.16,250.0,Sat
舊宗,往南,2016-08-27,06:00:00,40.5,51.7076,0.315,249.54,Sat
舊宗,往南,2016-08-27,07:00:00,72.5,47.9273,0.5,247.735,Sat
舊宗,往南,2016-08-27,08:00:00,152.5,46.0699,0.865,235.69,Sat
舊宗,往南,2016-08-27,09:00:00,227.5,46.8275,1.285,216.525,Sat
舊宗,往南,2016-08-27,10:00:00,293.0,46.8265,1.74,207.525,Sat
舊宗,往南,2016-08-27,11:00:00,338.5,46.8927,1.97,200.45,Sat
舊宗,往南,2016-08-27,12:00:00,390.0,48.5324,2.25,193.65,Sat
舊宗,往南,2016-08-27,13:00:00,382.759,47.9298,2.37,193.895,Sat
舊宗,往南,2016-08-27,14:00:00,352.5,52.8747,2.065,200.235,Sat
舊宗,往南,2016-08-27,15:00:00,516.0,48.6152,2.775,166.29,Sat
舊宗,往南,2016-08-27,16:00:00,582.0,47.164,3.82,158.78,Sat
舊宗,往南,2016-08-27,17:00:00,403.5,51.8961,2.3,187.775,Sat
舊宗,往南,2016-08-27,18:00:00,407.0,47.2536,2.885,187.715,Sat
舊宗,往南,2016-08-27,19:00:00,372.0,46.5935,2.155,194.5,Sat
舊宗,往南,2016-08-27,20:00:00,281.0,45.0586,1.795,210.275,Sat
舊宗,往南,2016-08-27,21:00:00,251.5,45.3832,1.56,214.05,Sat
舊宗,往南,2016-08-27,22:00:00,172.5,47.6466,1.16,230.61,Sat
舊宗,往南,2016-08-27,23:00:00,154.5,48.8511,0.93,234.79,Sat
舊宗,往南,2016-08-28,00:00:00,78.0,50.4711,0.48,246.4,Sun
舊宗,往南,2016-08-28,01:00:00,37.5,68.7744,0.235,240.545,Sun
舊宗,往南,2016-08-28,02:00:00,22.0,51.52,0.15,250.0,Sun
舊宗,往南,2016-08-28,03:00:00,14.7458,50.4957,0.11,245.83,Sun
舊宗,往南,2016-08-28,04:00:00,7.0,47.2829,0.05,250.0,Sun
舊宗,往南,2016-08-28,05:00:00,21.0,52.247,0.16,241.21,Sun
舊宗,往南,2016-08-28,06:00:00,31.0,47.5297,0.225,250.0,Sun
舊宗,往南,2016-08-28,07:00:00,65.0,52.0332,0.44,245.375,Sun
舊宗,往南,2016-08-28,08:00:00,83.0,47.5491,0.485,243.06,Sun
舊宗,往南,2016-08-28,09:00:00,150.0,50.0282,0.855,233.39,Sun
舊宗,往南,2016-08-28,10:00:00,218.5,58.1131,1.24,221.49,Sun
舊宗,往南,2016-08-28,11:00:00,264.5,52.646,1.55,209.71,Sun
舊宗,往南,2016-08-28,12:00:00,361.0,45.3694,2.165,198.715,Sun
舊宗,往南,2016-08-28,13:00:00,410.69,45.0422,2.525,181.785,Sun
舊宗,往南,2016-08-28,14:00:00,446.5,49.329,2.66,185.41,Sun
舊宗,往南,2016-08-28,15:00:00,476.0,48.9366,2.875,172.4,Sun
舊宗,往南,2016-08-28,16:00:00,403.5,46.4514,2.44,191.42,Sun
舊宗,往南,2016-08-28,17:00:00,402.5,45.0339,2.51,193.125,Sun
舊宗,往南,2016-08-28,18:00:00,365.0,49.2804,2.145,193.275,Sun
舊宗,往南,2016-08-28,19:00:00,297.5,46.9289,1.84,196.36,Sun
舊宗,往南,2016-08-28,20:00:00,218.0,46.0971,1.335,222.7,Sun
舊宗,往南,2016-08-28,21:00:00,213.0,45.1838,1.305,217.51,Sun
舊宗,往南,2016-08-28,22:00:00,137.0,45.8781,0.835,236.285,Sun
舊宗,往南,2016-08-28,23:00:00,106.0,44.9325,0.65,237.8,Sun
舊宗,往南,2016-08-29,00:00:00,68.0,46.6364,0.45,246.075,Mon
舊宗,往南,2016-08-29,01:00:00,23.5,44.6504,0.185,245.83,Mon
舊宗,往南,2016-08-29,02:00:00,20.5,42.5832,0.175,250.0,Mon
舊宗,往南,2016-08-29,03:00:00,19.0,44.6868,0.135,244.915,Mon
舊宗,往南,2016-08-29,04:00:00,19.0,45.74,0.125,250.0,Mon
舊宗,往南,2016-08-29,05:00:00,10.0,46.204,0.085,250.0,Mon
舊宗,往南,2016-08-29,06:00:00,52.0,44.4539,0.385,246.79,Mon
舊宗,往南,2016-08-29,07:00:00,138.5,45.8279,0.775,237.48,Mon
舊宗,往南,2016-08-29,08:00:00,402.0,42.148,3.155,192.545,Mon
舊宗,往南,2016-08-29,09:00:00,437.5,43.7311,2.855,182.825,Mon
舊宗,往南,2016-08-29,10:00:00,489.5,40.4814,5.12,176.34,Mon
舊宗,往南,2016-08-29,11:00:00,385.636,43.3036,2.305,197.555,Mon
舊宗,往南,2016-08-29,12:00:00,350.5,47.8141,2.11,202.8,Mon
舊宗,往南,2016-08-29,13:00:00,308.644,47.7572,1.765,208.39,Mon
舊宗,往南,2016-08-29,14:00:00,348.0,45.9898,1.925,200.775,Mon
舊宗,往南,2016-08-29,15:00:00,401.0,47.0931,2.29,199.0,Mon
舊宗,往南,2016-08-29,16:00:00,337.0,49.1956,1.935,200.04,Mon
舊宗,往南,2016-08-29,17:00:00,342.0,42.3566,2.54,201.485,Mon
舊宗,往南,2016-08-29,18:00:00,438.0,38.764,4.94,182.43,Mon
舊宗,往南,2016-08-29,19:00:00,514.0,47.2462,7.88,171.82,Mon
舊宗,往南,2016-08-29,20:00:00,237.602,48.2873,2.91,215.79,Mon
舊宗,往南,2016-08-29,21:00:00,185.5,42.8371,1.175,225.355,Mon
舊宗,往南,2016-08-29,22:00:00,120.5,45.8145,0.705,237.675,Mon
舊宗,往南,2016-08-29,23:00:00,96.5,50.5991,0.635,242.215,Mon
舊宗,往南,2016-08-30,00:00:00,39.5,43.3741,0.27,249.54,Tue
舊宗,往南,2016-08-30,01:00:00,23.0,53.4118,0.165,241.67,Tue
舊宗,往南,2016-08-30,02:00:00,13.0,46.25,0.12,250.0,Tue
舊宗,往南,2016-08-30,03:00:00,14.0,43.075,0.1,241.67,Tue
舊宗,往南,2016-08-30,04:00:00,15.5,46.3293,0.105,250.0,Tue
舊宗,往南,2016-08-30,05:00:00,25.5,48.9632,0.2,241.67,Tue
舊宗,往南,2016-08-30,06:00:00,66.5,43.5163,0.46,247.315,Tue
舊宗,往南,2016-08-30,07:00:00,140.0,45.1005,0.8,239.14,Tue
舊宗,往南,2016-08-30,08:00:00,442.0,43.1762,3.535,188.11,Tue
舊宗,往南,2016-08-30,09:00:00,467.5,43.3251,3.8,178.465,Tue
舊宗,往南,2016-08-30,10:00:00,491.5,40.9931,5.4,174.56,Tue
舊宗,往南,2016-08-30,11:00:00,437.5,44.9054,2.73,183.335,Tue
舊宗,往南,2016-08-30,12:00:00,367.0,45.5457,2.28,194.17,Tue
舊宗,往南,2016-08-30,13:00:00,356.441,48.0528,1.94,194.87,Tue
舊宗,往南,2016-08-30,14:00:00,397.0,46.4016,2.48,194.475,Tue
舊宗,往南,2016-08-30,15:00:00,390.0,46.536,2.315,193.765,Tue
舊宗,往南,2016-08-30,16:00:00,379.5,49.325,2.185,195.715,Tue
舊宗,往南,2016-08-30,17:00:00,358.0,48.6903,2.1,200.185,Tue
舊宗,往南,2016-08-30,18:00:00,414.5,45.4336,3.36,187.31,Tue
舊宗,往南,2016-08-30,19:00:00,449.0,44.6416,5.965,179.075,Tue
舊宗,往南,2016-08-30,20:00:00,275.0,51.0173,1.925,213.71,Tue
舊宗,往南,2016-08-30,21:00:00,192.203,44.1867,1.225,224.98,Tue
舊宗,往南,2016-08-30,22:00:00,150.5,47.5167,0.91,234.125,Tue
舊宗,往南,2016-08-30,23:00:00,107.0,48.5073,0.635,236.155,Tue
舊宗,往南,2016-08-31,00:00:00,45.0,47.7638,0.3,247.27,Wed
舊宗,往南,2016-08-31,01:00:00,19.0,38.6518,0.12,245.83,Wed
舊宗,往南,2016-08-31,02:00:00,15.0,43.215,0.11,250.0,Wed
舊宗,往南,2016-08-31,03:00:00,19.0,47.1117,0.14,241.67,Wed
舊宗,往南,2016-08-31,04:00:00,30.0,58.2667,0.18,248.875,Wed
舊宗,往南,2016-08-31,05:00:00,17.0,48.0035,0.125,245.83,Wed
舊宗,往南,2016-08-31,06:00:00,62.0,46.8,0.36,244.85,Wed
舊宗,往南,2016-08-31,07:00:00,140.0,48.0032,0.8,236.425,Wed
舊宗,往南,2016-08-31,08:00:00,463.0,42.6794,3.91,183.31,Wed
舊宗,往南,2016-08-31,09:00:00,515.5,46.1021,3.645,175.25,Wed
舊宗,往南,2016-08-31,10:00:00,498.0,45.0417,3.73,178.4,Wed
舊宗,往南,2016-08-31,11:00:00,453.0,43.5873,2.765,179.83,Wed
舊宗,往南,2016-08-31,12:00:00,374.0,48.1971,2.37,197.16,Wed
舊宗,往南,2016-08-31,13:00:00,356.897,46.7228,2.21,200.4,Wed
舊宗,往南,2016-08-31,14:00:00,351.0,46.595,2.115,203.305,Wed
舊宗,往南,2016-08-31,15:00:00,398.5,46.1315,2.27,191.38,Wed
舊宗,往南,2016-08-31,16:00:00,386.5,44.9652,2.31,195.755,Wed
舊宗,往南,2016-08-31,17:00:00,355.0,47.9157,1.975,200.975,Wed
舊宗,往南,2016-08-31,18:00:00,387.5,45.525,3.315,192.825,Wed
舊宗,往南,2016-08-31,19:00:00,441.5,46.386,3.14,185.05,Wed
舊宗,往南,2016-08-31,20:00:00,520.5,25.2958,2.29,213.525,Wed
舊宗,往南,2016-08-31,21:00:00,184.0,47.5941,1.1,227.36,Wed
舊宗,往南,2016-08-31,22:00:00,142.0,47.5605,0.85,237.8,Wed
舊宗,往南,2016-08-31,23:00:00,105.0,51.3518,0.71,234.2,Wed
舊宗,往南,2016-09-01,00:00:00,53.5,48.675,0.36,248.185,Thu
舊宗,往南,2016-09-01,01:00:00,38.0,47.7753,0.27,249.525,Thu
舊宗,往南,2016-09-01,02:00:00,16.0,54.7857,0.125,250.0,Thu
舊宗,往南,2016-09-01,03:00:00,24.0,44.7117,0.16,245.375,Thu
舊宗,往南,2016-09-01,04:00:00,28.5,44.1818,0.185,249.55,Thu
舊宗,往南,2016-09-01,05:00:00,22.5,57.18,0.14,244.9,Thu
舊宗,往南,2016-09-01,06:00:00,69.0,50.484,0.415,247.21,Thu
舊宗,往南,2016-09-01,07:00:00,148.0,54.7733,0.885,240.1,Thu
舊宗,往南,2016-09-01,08:00:00,395.0,42.0981,2.99,190.96,Thu
舊宗,往南,2016-09-01,09:00:00,443.0,43.8099,3.0,180.15,Thu
舊宗,往南,2016-09-01,10:00:00,460.5,44.3443,2.94,177.99,Thu
舊宗,往南,2016-09-01,11:00:00,459.5,47.0641,2.79,176.61,Thu
舊宗,往南,2016-09-01,12:00:00,414.0,43.8404,3.3,184.99,Thu
舊宗,往南,2016-09-01,13:00:00,378.333,45.7194,2.21,196.46,Thu
舊宗,往南,2016-09-01,14:00:00,361.0,46.5795,2.16,198.8,Thu
舊宗,往南,2016-09-01,15:00:00,368.036,46.0657,2.29,193.525,Thu
舊宗,往南,2016-09-01,16:00:00,356.316,47.2351,2.02,195.255,Thu
舊宗,往南,2016-09-01,17:00:00,352.5,44.7887,2.15,202.04,Thu
舊宗,往南,2016-09-01,18:00:00,375.5,40.9167,4.435,194.55,Thu
舊宗,往南,2016-09-01,19:00:00,428.0,45.0314,4.99,189.485,Thu
舊宗,往南,2016-09-01,20:00:00,339.5,46.6846,5.24,199.45,Thu
舊宗,往南,2016-09-01,21:00:00,188.0,50.2835,1.09,229.37,Thu
舊宗,往南,2016-09-01,22:00:00,149.0,47.2,0.945,234.25,Thu
舊宗,往南,2016-09-01,23:00:00,102.5,47.9765,0.61,238.2,Thu
舊宗,往南,2016-09-02,00:00:00,64.5,47.5355,0.405,247.95,Fri
舊宗,往南,2016-09-02,01:00:00,32.5,54.5171,0.24,250.0,Fri
舊宗,往南,2016-09-02,02:00:00,8.5,42.13,0.075,250.0,Fri
舊宗,往南,2016-09-02,03:00:00,15.5,44.6667,0.1,245.38,Fri
舊宗,往南,2016-09-02,04:00:00,37.5,51.5578,0.225,244.955,Fri
舊宗,往南,2016-09-02,05:00:00,22.5,57.3786,0.165,245.83,Fri
舊宗,往南,2016-09-02,06:00:00,66.0,52.1158,0.395,247.7,Fri
舊宗,往南,2016-09-02,07:00:00,126.5,54.6972,0.735,243.265,Fri
舊宗,往南,2016-09-02,08:00:00,416.0,43.4599,3.8,189.265,Fri
舊宗,往南,2016-09-02,09:00:00,572.5,47.3601,6.025,161.975,Fri
舊宗,往南,2016-09-02,10:00:00,532.5,39.9888,6.315,167.38,Fri
舊宗,往南,2016-09-02,11:00:00,447.0,44.4067,2.8,182.77,Fri
舊宗,往南,2016-09-02,12:00:00,427.5,46.9754,2.68,187.7,Fri
舊宗,往南,2016-09-02,13:00:00,367.627,47.7306,2.19,199.705,Fri
舊宗,往南,2016-09-02,14:00:00,402.5,47.1725,2.375,193.05,Fri
舊宗,往南,2016-09-02,15:00:00,420.0,42.6932,3.76,191.565,Fri
舊宗,往南,2016-09-02,16:00:00,381.0,47.236,2.505,192.35,Fri
舊宗,往南,2016-09-02,17:00:00,364.0,45.7902,2.145,198.46,Fri
舊宗,往南,2016-09-02,18:00:00,716.856,42.5488,12.83,139.16,Fri
舊宗,往南,2016-09-02,19:00:00,736.5,45.9174,14.475,138.225,Fri
舊宗,往南,2016-09-02,20:00:00,713.0,48.9059,9.535,133.405,Fri
舊宗,往南,2016-09-02,21:00:00,329.5,54.424,2.595,202.19,Fri
舊宗,往南,2016-09-02,22:00:00,179.5,48.7881,0.975,227.7,Fri
舊宗,往南,2016-09-02,23:00:00,163.5,52.9062,0.88,228.11,Fri
舊宗,往南,2016-09-03,00:00:00,77.0,51.2322,0.55,246.31,Sat
舊宗,往南,2016-09-03,01:00:00,34.0,45.4147,0.25,245.83,Sat
舊宗,往南,2016-09-03,02:00:00,20.5,44.8,0.165,245.375,Sat
舊宗,往南,2016-09-03,03:00:00,18.0,44.5318,0.11,245.83,Sat
舊宗,往南,2016-09-03,04:00:00,14.5,48.5679,0.09,250.0,Sat
舊宗,往南,2016-09-03,05:00:00,28.5,47.2933,0.2,249.535,Sat
舊宗,往南,2016-09-03,06:00:00,47.0,50.9084,0.31,248.67,Sat
舊宗,往南,2016-09-03,07:00:00,116.0,51.5354,0.7,243.89,Sat
舊宗,往南,2016-09-03,08:00:00,178.0,48.9747,0.99,228.73,Sat
舊宗,往南,2016-09-03,09:00:00,304.0,51.6924,1.675,204.8,Sat
舊宗,往南,2016-09-03,10:00:00,358.5,52.2004,2.015,194.65,Sat
舊宗,往南,2016-09-03,11:00:00,342.5,49.0754,1.965,198.27,Sat
舊宗,往南,2016-09-03,12:00:00,418.0,47.0831,2.37,184.525,Sat
舊宗,往南,2016-09-03,13:00:00,376.034,44.0202,2.255,190.295,Sat
舊宗,往南,2016-09-03,14:00:00,330.0,45.5919,2.015,200.65,Sat
舊宗,往南,2016-09-03,15:00:00,382.373,45.2768,2.295,196.27,Sat
舊宗,往南,2016-09-03,16:00:00,423.5,55.1296,2.33,186.86,Sat
舊宗,往南,2016-09-03,17:00:00,384.5,48.3754,3.35,197.065,Sat
舊宗,往南,2016-09-03,18:00:00,381.5,47.5275,2.18,190.35,Sat
舊宗,往南,2016-09-03,19:00:00,323.0,44.9528,1.95,202.4,Sat
舊宗,往南,2016-09-03,20:00:00,273.5,44.4628,1.68,210.125,Sat
舊宗,往南,2016-09-03,21:00:00,216.0,46.5794,1.27,218.935,Sat
舊宗,往南,2016-09-03,22:00:00,213.0,50.9417,1.15,223.045,Sat
舊宗,往南,2016-09-03,23:00:00,143.0,52.9735,0.79,236.785,Sat
舊宗,往南,2016-09-04,00:00:00,78.0,53.8439,0.515,245.765,Sun
舊宗,往南,2016-09-04,01:00:00,32.0,47.3219,0.215,250.0,Sun
舊宗,往南,2016-09-04,02:00:00,12.0,91.5455,0.1,250.0,Sun
舊宗,往南,2016-09-04,03:00:00,9.0,44.7778,0.07,250.0,Sun
舊宗,往南,2016-09-04,04:00:00,10.0,140.504,0.08,245.83,Sun
舊宗,往南,2016-09-04,05:00:00,13.5,175.62,0.085,245.83,Sun
舊宗,往南,2016-09-04,06:00:00,37.0,53.58,0.275,249.065,Sun
舊宗,往南,2016-09-04,07:00:00,53.5,54.1208,0.375,250.0,Sun
舊宗,往南,2016-09-04,08:00:00,101.0,127.921,0.595,242.26,Sun
舊宗,往南,2016-09-04,09:00:00,131.5,104.128,0.775,236.255,Sun
舊宗,往南,2016-09-04,10:00:00,253.5,83.3271,1.425,214.56,Sun
舊宗,往南,2016-09-04,11:00:00,302.0,45.0915,1.81,209.21,Sun
舊宗,往南,2016-09-04,12:00:00,360.0,88.4112,2.16,199.585,Sun
舊宗,往南,2016-09-04,13:00:00,302.034,86.2744,1.815,205.215,Sun
舊宗,往南,2016-09-04,14:00:00,344.0,58.275,2.09,203.49,Sun
舊宗,往南,2016-09-04,15:00:00,365.0,81.1948,2.16,196.835,Sun
舊宗,往南,2016-09-04,16:00:00,359.5,45.2275,2.365,193.77,Sun
舊宗,往南,2016-09-04,17:00:00,337.5,48.9856,2.035,197.525,Sun
舊宗,往南,2016-09-04,18:00:00,654.5,35.9279,2.49,189.94,Sun
舊宗,往南,2016-09-04,19:00:00,360.5,61.7437,2.285,197.605,Sun
舊宗,往南,2016-09-04,20:00:00,269.0,50.0245,1.64,208.79,Sun
舊宗,往南,2016-09-04,21:00:00,215.5,45.4701,1.33,219.62,Sun
舊宗,往南,2016-09-04,22:00:00,458.0,39.6022,1.145,221.515,Sun
舊宗,往南,2016-09-04,23:00:00,129.0,125.317,0.76,235.15,Sun
舊宗,往南,2016-09-05,00:00:00,52.0,44.9808,0.36,248.26,Mon
舊宗,往南,2016-09-05,01:00:00,27.5,47.2933,0.19,249.535,Mon
舊宗,往南,2016-09-05,02:00:00,18.5,47.8824,0.14,250.0,Mon
舊宗,往南,2016-09-05,03:00:00,35.5,46.0,0.25,244.515,Mon
舊宗,往南,2016-09-05,04:00:00,20.0,45.05,0.15,249.535,Mon
舊宗,往南,2016-09-05,05:00:00,15.0,44.004,0.11,250.0,Mon
舊宗,往南,2016-09-05,06:00:00,46.5,56.185,0.315,250.0,Mon
舊宗,往南,2016-09-05,07:00:00,152.0,47.4714,0.885,236.815,Mon
舊宗,往南,2016-09-05,08:00:00,457.0,43.0815,4.545,180.65,Mon
舊宗,往南,2016-09-05,09:00:00,570.0,52.9642,4.595,156.79,Mon
舊宗,往南,2016-09-05,10:00:00,657.5,47.1391,5.6,146.345,Mon
舊宗,往南,2016-09-05,11:00:00,461.5,43.9828,3.09,179.685,Mon
舊宗,往南,2016-09-05,12:00:00,381.5,44.4654,2.215,195.035,Mon
舊宗,往南,2016-09-05,13:00:00,320.0,48.0442,1.715,205.81,Mon
舊宗,往南,2016-09-05,14:00:00,370.0,48.5447,2.05,190.845,Mon
舊宗,往南,2016-09-05,15:00:00,405.5,47.4134,2.44,188.275,Mon
舊宗,往南,2016-09-05,16:00:00,352.0,47.1976,2.085,200.625,Mon
舊宗,往南,2016-09-05,17:00:00,367.5,46.0701,2.215,196.57,Mon
舊宗,往南,2016-09-05,18:00:00,389.5,45.6611,2.62,191.09,Mon
舊宗,往南,2016-09-05,19:00:00,479.0,49.1382,8.835,169.075,Mon
舊宗,往南,2016-09-05,20:00:00,230.966,51.6685,5.635,215.59,Mon
舊宗,往南,2016-09-05,21:00:00,213.5,55.5488,1.245,225.325,Mon
舊宗,往南,2016-09-05,22:00:00,146.5,45.2068,0.935,236.325,Mon
舊宗,往南,2016-09-05,23:00:00,111.5,47.7355,0.725,242.56,Mon
舊宗,往南,2016-09-06,00:00:00,47.0,42.0633,0.31,249.065,Tue
舊宗,往南,2016-09-06,01:00:00,24.0,51.3043,0.165,241.67,Tue
舊宗,往南,2016-09-06,02:00:00,16.5,36.625,0.145,250.0,Tue
舊宗,往南,2016-09-06,03:00:00,22.0,39.7129,0.17,245.83,Tue
舊宗,往南,2016-09-06,04:00:00,23.5,44.225,0.185,250.0,Tue
舊宗,往南,2016-09-06,05:00:00,15.5,50.8,0.105,245.83,Tue
舊宗,往南,2016-09-06,06:00:00,54.5,43.436,0.36,248.6,Tue
舊宗,往南,2016-09-06,07:00:00,141.0,49.0162,0.815,237.925,Tue
舊宗,往南,2016-09-06,08:00:00,441.0,39.2626,4.875,179.37,Tue
舊宗,往南,2016-09-06,09:00:00,499.5,42.9963,3.255,177.81,Tue
舊宗,往南,2016-09-06,10:00:00,527.5,47.0596,4.345,160.96,Tue
舊宗,往南,2016-09-06,11:00:00,486.0,47.893,3.05,179.16,Tue
舊宗,往南,2016-09-06,12:00:00,436.0,46.1002,2.595,187.34,Tue
舊宗,往南,2016-09-06,13:00:00,510.0,45.125,3.0,185.25,Tue
舊宗,往南,2016-09-06,14:00:00,366.735,51.1593,2.015,198.485,Tue
舊宗,往南,2016-09-06,15:00:00,404.5,48.3678,2.35,186.215,Tue
舊宗,往南,2016-09-06,16:00:00,350.0,47.1408,1.97,198.34,Tue
舊宗,往南,2016-09-06,17:00:00,341.5,56.866,1.85,202.725,Tue
舊宗,往南,2016-09-06,18:00:00,386.5,45.6849,2.815,193.38,Tue
舊宗,往南,2016-09-06,19:00:00,385.0,50.9263,3.3,190.86,Tue
舊宗,往南,2016-09-06,20:00:00,266.5,50.0324,2.8,214.615,Tue
舊宗,往南,2016-09-06,21:00:00,179.5,51.355,1.125,230.75,Tue
舊宗,往南,2016-09-06,22:00:00,143.5,48.8758,0.86,235.215,Tue
舊宗,往南,2016-09-06,23:00:00,110.5,49.6719,0.67,246.0,Tue
舊宗,往南,2016-09-07,00:00:00,60.5,51.8103,0.4,248.615,Wed
