方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
往東,2016-07-07,11:00:00,2888.5,47.4611485799,7.02333343029,133.726669312,Thu
往東,2016-07-07,12:00:00,2742.0,49.3469187419,6.6500001351,138.681668599,Thu
往東,2016-07-07,13:00:00,2399.0,47.5405387878,6.03833343585,146.993331909,Thu
往東,2016-07-07,14:00:00,2348.96606445,47.4558982849,5.93666650852,158.598332723,Thu
往東,2016-07-07,15:00:00,2613.0,48.1908226013,6.64333329598,144.383333842,Thu
往東,2016-07-07,16:00:00,2603.87927246,47.4851328532,6.52166684469,139.69833374,Thu
往東,2016-07-07,17:00:00,2553.67236328,51.3761901855,5.79833350579,140.383333842,Thu
往東,2016-07-07,18:00:00,2965.0,51.3832155863,7.4833334287,131.741666158,Thu
往東,2016-07-07,19:00:00,2972.2457428,51.1959431966,7.73333317041,128.461662292,Thu
往東,2016-07-07,20:00:00,2764.5,48.7845357259,7.58333307505,138.481666565,Thu
往東,2016-07-07,21:00:00,2079.0,49.0319709778,5.23000003894,161.13999939,Thu
往東,2016-07-07,22:00:00,1769.5,48.1801503499,4.84666661421,175.918334961,Thu
往東,2016-07-07,23:00:00,1233.5,52.0864067078,2.88666664561,192.813334147,Thu
往東,2016-07-08,00:00:00,711.5,53.2826677958,1.55333338181,214.668334961,Fri
往東,2016-07-08,01:00:00,402.5,53.5480804443,0.818333324045,233.671661377,Fri
往東,2016-07-08,02:00:00,239.5,54.5426419576,0.45000000298,243.223332723,Fri
往東,2016-07-08,03:00:00,155.5,56.1354026794,0.313333339989,248.480000814,Fri
往東,2016-07-08,04:00:00,128.5,56.4296747843,0.254999991506,246.886667887,Fri
往東,2016-07-08,05:00:00,129.0,55.5186716715,0.268333331992,248.803329468,Fri
往東,2016-07-08,06:00:00,187.5,57.5125478109,0.376666671286,245.128331502,Fri
往東,2016-07-08,07:00:00,415.0,56.0800298055,0.711666683356,232.006663005,Fri
往東,2016-07-08,08:00:00,487.5,53.6636390686,1.51166667044,210.141667684,Fri
往東,2016-07-08,09:00:00,682.0,55.1768608093,1.32000003755,215.009999593,Fri
往東,2016-07-08,10:00:00,917.0,53.8820737203,1.78999992212,206.163335164,Fri
往東,2016-07-08,11:00:00,1218.5,54.1240526835,2.46666663885,192.076665243,Fri
往東,2016-07-08,12:00:00,1356.5,53.5043093363,2.95499997338,186.424997965,Fri
往東,2016-07-08,13:00:00,1306.5,53.0452613831,2.92666665713,188.008331299,Fri
往東,2016-07-08,14:00:00,1400.0,49.9215304057,3.22666649024,186.14666748,Fri
往東,2016-07-08,15:00:00,1613.0,47.3007151286,4.01333336035,178.043334961,Fri
往東,2016-07-08,16:00:00,1423.41381836,46.5709546407,3.44999992847,186.724995931,Fri
往東,2016-07-08,17:00:00,1366.57629395,45.833463033,3.23166658481,187.931671143,Fri
往東,2016-07-08,18:00:00,1661.0,43.9374771118,3.95833325386,181.464996338,Fri
往東,2016-07-08,19:00:00,1611.17796326,44.693909963,4.02833336592,185.623336792,Fri
往東,2016-07-08,20:00:00,1310.5,47.3389383952,3.12166680892,188.165003459,Fri
往東,2016-07-08,21:00:00,1341.24137878,49.0572102865,2.97333336373,186.873326619,Fri
往東,2016-07-08,22:00:00,1224.0,49.5748799642,2.56000002225,188.263336182,Fri
往東,2016-07-08,23:00:00,981.5,51.1359316508,1.96666665375,202.131663005,Fri
往東,2016-07-09,00:00:00,649.5,53.9653714498,1.18166669955,216.848332723,Sat
往東,2016-07-09,01:00:00,462.5,54.4499753316,0.83499996985,228.894999186,Sat
往東,2016-07-09,03:00:00,213.5,52.5180473328,0.409999989594,246.868331909,Sat
往東,2016-07-09,05:00:00,199.5,56.1920560201,0.393333318954,246.326670329,Sat
往東,2016-07-09,06:00:00,324.0,54.2493782043,0.601666658496,234.341664632,Sat
往東,2016-07-09,07:00:00,611.0,53.2005030314,1.26999994119,221.606669108,Sat
往東,2016-07-09,08:00:00,992.0,51.3874079386,2.14333342016,204.323338826,Sat
往東,2016-07-09,09:00:00,1563.5,50.2487742106,3.33999987443,181.943333944,Sat
往東,2016-07-09,10:00:00,1882.0,51.7424494425,4.31833310922,170.709999084,Sat
往東,2016-07-09,11:00:00,2220.5,52.3669179281,4.89666668574,159.304997762,Sat
往東,2016-07-09,12:00:00,2393.5,50.4761861165,5.18833305438,151.0,Sat
往東,2016-07-09,13:00:00,2221.5,52.1277910868,4.50166685383,156.834999084,Sat
往東,2016-07-09,14:00:00,2373.5,51.4091186523,5.60500021776,152.408332825,Sat
往東,2016-07-09,15:00:00,2459.0,51.5557619731,5.66000000636,151.586664836,Sat
往東,2016-07-09,16:00:00,2336.44909668,53.3139139811,5.08499995867,151.743339539,Sat
往東,2016-07-09,17:00:00,2432.52636719,51.1130180359,5.39000008504,148.86000061,Sat
往東,2016-07-09,18:00:00,2522.5,50.5462379456,5.73833326499,144.921669006,Sat
往東,2016-07-09,19:00:00,2275.27586365,48.3219579061,6.02333343029,154.851669312,Sat
往東,2016-07-09,20:00:00,1757.0,48.2175178528,4.12166678905,172.968332926,Sat
往東,2016-07-09,21:00:00,1767.0,48.3041636149,4.05666662256,167.038335164,Sat
往東,2016-07-09,22:00:00,1759.5,48.3998730977,4.09000009298,171.401667277,Sat
往東,2016-07-09,23:00:00,1405.5,51.2469088236,3.0200000604,183.240000407,Sat
往東,2016-07-10,00:00:00,866.5,54.3398628235,1.63833330572,204.443328857,Sun
往東,2016-07-10,01:00:00,520.5,55.0911738078,0.930000007153,225.84000651,Sun
往東,2016-07-10,02:00:00,360.0,54.0445607503,0.626666632791,235.946670532,Sun
往東,2016-07-10,03:00:00,272.5,55.2380701701,0.48833335191,242.761667887,Sun
往東,2016-07-10,06:00:00,323.0,56.8018290202,0.566666642825,237.19833374,Sun
往東,2016-07-10,07:00:00,573.5,54.0657170614,1.1716666768,224.35333252,Sun
往東,2016-07-10,08:00:00,870.0,52.9285316467,2.02499999603,209.388336182,Sun
往東,2016-07-10,09:00:00,1174.5,50.8806838989,2.51833333075,192.985005697,Sun
往東,2016-07-10,10:00:00,1474.5,51.9820124308,3.3016667366,182.601669312,Sun
往東,2016-07-10,11:00:00,1793.5,52.0517209371,3.81833328803,166.419995626,Sun
往東,2016-07-10,12:00:00,2138.0,52.1211878459,4.60666671395,159.296666463,Sun
往東,2016-07-10,13:00:00,1951.0,53.3487256368,4.15500020484,155.568336487,Sun
往東,2016-07-10,14:00:00,2006.5,49.0759963989,4.92833328247,163.341672262,Sun
往東,2016-07-10,15:00:00,2035.0,52.2567901611,4.4799999694,162.128331502,Sun
往東,2016-07-10,16:00:00,2090.48278809,52.4053522746,4.65833344062,162.756673177,Sun
往東,2016-07-10,17:00:00,2298.58630371,50.9826291402,5.123333474,151.361666361,Sun
往東,2016-07-10,18:00:00,2473.5,49.9474741618,6.00333352884,148.283327738,Sun
往東,2016-07-10,19:00:00,2052.41525269,52.2031771342,4.52166674534,163.614995321,Sun
往東,2016-07-10,20:00:00,1828.0,52.6125971476,4.19999992847,167.691668193,Sun
往東,2016-07-10,21:00:00,1798.5,53.5711402893,4.02166662614,168.168334961,Sun
往東,2016-07-10,22:00:00,1562.0,53.4534467061,3.20333337784,174.003331502,Sun
往東,2016-07-10,23:00:00,1037.5,55.0655123393,1.93666676432,197.366668701,Sun
往東,2016-07-11,00:00:00,626.5,54.7361984253,1.2066666161,219.796666463,Mon
往東,2016-07-11,01:00:00,420.0,52.6715024312,0.758333340287,234.171661377,Mon
往東,2016-07-11,02:00:00,226.5,57.5697771708,0.424999995157,242.730000814,Mon
往東,2016-07-11,03:00:00,127.0,57.2136383057,0.283333345937,248.933334351,Mon
往東,2016-07-11,04:00:00,119.5,55.288269043,0.256666677694,247.933334351,Mon
往東,2016-07-11,05:00:00,156.5,54.2776756287,0.348333336413,248.315002441,Mon
往東,2016-07-11,06:00:00,337.5,53.2738316854,0.658333326379,234.278335571,Mon
往東,2016-07-11,07:00:00,838.0,54.8383076986,1.73666669925,210.751673381,Mon
往東,2016-07-11,08:00:00,1527.0,48.6398951213,5.90666657686,159.611668905,Mon
往東,2016-07-11,09:00:00,2808.5,48.1233698527,6.75500011444,144.549997965,Mon
往東,2016-07-11,10:00:00,2991.0,48.4487330119,7.14666676521,133.518335978,Mon
往東,2016-07-11,11:00:00,2604.5,47.6114908854,6.67666681608,144.27499644,Mon
往東,2016-07-11,12:00:00,2421.5,49.5764961243,5.6299999555,151.776672363,Mon
往東,2016-07-11,13:00:00,2378.0,50.1865730286,5.81833306948,151.236668905,Mon
往東,2016-07-11,14:00:00,2445.5,47.0534464518,6.47999978065,149.218332926,Mon
往東,2016-07-11,15:00:00,2580.20669556,48.5846392314,6.57999992371,145.396664937,Mon
往東,2016-07-11,16:00:00,2642.91346741,48.5699081421,6.79666664203,144.925000509,Mon
往東,2016-07-11,17:00:00,2539.98291016,47.977692922,6.36000021299,143.44833374,Mon
往東,2016-07-11,18:00:00,2993.5,45.5847587585,8.3600003322,134.074999491,Mon
往東,2016-07-11,19:00:00,3280.46609497,44.9593060811,8.88000027339,124.618331909,Mon
往東,2016-07-11,20:00:00,2951.0,46.9721132914,7.93333333731,131.136667887,Mon
往東,2016-07-11,21:00:00,2230.0,49.1876907349,5.41666680574,148.729998271,Mon
往東,2016-07-11,22:00:00,1888.0,49.3436304728,4.34666655958,164.836664836,Mon
往東,2016-07-11,23:00:00,1390.5,49.9663772583,2.99833333244,181.355000814,Mon
往東,2016-07-12,00:00:00,719.5,53.4961013794,1.43333332986,211.621668498,Tue
往東,2016-07-12,01:00:00,446.5,54.8780606588,0.785000009462,232.695002238,Tue
往東,2016-07-12,06:00:00,357.0,55.204439799,0.671666681767,237.493331909,Tue
往東,2016-07-12,07:00:00,808.0,50.786857605,1.82333334287,213.873336792,Tue
往東,2016-07-12,08:00:00,1383.0,49.6425412496,5.27166660627,161.254997253,Tue
往東,2016-07-12,09:00:00,2853.0,49.0703875224,7.25000021855,148.270004272,Tue
往東,2016-07-12,10:00:00,2769.80505371,51.0195859273,7.05499996742,144.433334351,Tue
往東,2016-07-12,11:00:00,2455.66088867,49.969871521,6.40499999126,149.515001933,Tue
往東,2016-07-12,12:00:00,2387.5,50.2873929342,5.62666668495,148.783332825,Tue
往東,2016-07-12,13:00:00,2393.97460938,48.3785565694,5.81499977907,150.829996745,Tue
往東,2016-07-12,14:00:00,2268.0,48.9636103312,5.58833332856,155.535001119,Tue
往東,2016-07-12,15:00:00,2550.77124023,49.1180521647,6.31666668256,145.905001322,Tue
往東,2016-07-12,16:00:00,2579.22033691,46.966439565,6.99833329519,147.675003052,Tue
往東,2016-07-12,17:00:00,2623.99145508,46.3295682271,7.49833333492,150.456665039,Tue
往東,2016-07-12,18:00:00,3016.5,45.8431390127,8.84666641553,137.11000061,Tue
往東,2016-07-12,19:00:00,3029.5,46.1923751831,7.88000005484,132.931668599,Tue
往東,2016-07-12,20:00:00,2646.5,45.2743759155,7.29499994715,138.871665955,Tue
往東,2016-07-12,21:00:00,1970.0,49.0230496724,4.46833320459,159.395001729,Tue
往東,2016-07-12,22:00:00,1860.5,48.9654858907,4.25833317637,167.003334045,Tue
往東,2016-07-12,23:00:00,1278.0,49.3602523804,2.85833318283,185.746668498,Tue
往東,2016-07-13,00:00:00,749.5,52.0605532328,1.54666660726,210.620000203,Wed
往東,2016-07-13,02:00:00,246.0,52.6750933329,0.460000007724,244.620000203,Wed
往東,2016-07-13,03:00:00,181.5,50.8536186218,0.341666663376,247.370000203,Wed
往東,2016-07-13,04:00:00,123.5,52.673866272,0.260000005054,247.10333252,Wed
往東,2016-07-13,05:00:00,148.0,54.0103314718,0.278333340771,248.345001221,Wed
往東,2016-07-13,06:00:00,336.0,55.516108195,0.623333322505,236.885004679,Wed
往東,2016-07-13,07:00:00,854.5,52.1249275208,1.79166666667,209.231669108,Wed
往東,2016-07-13,08:00:00,1389.5,49.4610608419,5.5633333226,164.281667074,Wed
往東,2016-07-13,09:00:00,2858.0,48.9454243978,7.24500007431,147.889996847,Wed
往東,2016-07-13,10:00:00,2834.5,50.9450798035,7.1350000302,141.848332723,Wed
往東,2016-07-13,11:00:00,2597.5,47.8053232829,6.40833318233,141.07333374,Wed
往東,2016-07-13,12:00:00,2461.22033691,50.5264040629,6.00833340486,146.798334757,Wed
往東,2016-07-13,13:00:00,2214.40681458,51.6721216838,5.10166674852,151.724995931,Wed
往東,2016-07-13,14:00:00,2210.5,51.7267252604,5.13499991099,152.996663411,Wed
往東,2016-07-13,15:00:00,2657.4002533,50.1260363261,6.46166690191,137.251663208,Wed
往東,2016-07-13,16:00:00,2675.70690918,52.3672409058,6.33833320936,139.453333537,Wed
往東,2016-07-13,17:00:00,2572.60705566,50.9521433512,6.31999987364,139.618334452,Wed
往東,2016-07-13,18:00:00,2799.0,50.0723444621,7.12833333015,136.193333944,Wed
往東,2016-07-13,19:00:00,2926.37287903,50.411509196,7.95166683197,131.711664836,Wed
往東,2016-07-13,20:00:00,2456.72713852,50.5884590149,6.39166680972,139.694999695,Wed
往東,2016-07-13,21:00:00,2061.5,51.674697876,4.66666687528,150.13000234,Wed
往東,2016-07-13,22:00:00,2035.5,50.9740867615,3.90833328913,159.443336487,Wed
往東,2016-07-13,23:00:00,1376.5,52.8002891541,2.98000003894,181.923329671,Wed
往東,2016-07-14,00:00:00,797.894742966,55.5497449239,1.56333325803,209.66166687,Thu
往東,2016-07-14,01:00:00,498.5,56.655834198,0.858333353885,225.476664225,Thu
往東,2016-07-14,02:00:00,257.5,55.7686678569,0.504999998336,243.669998169,Thu
往東,2016-07-14,04:00:00,156.5,60.6953849792,0.28833332782,247.446665446,Thu
往東,2016-07-14,05:00:00,147.5,60.0084609985,0.313333339989,245.843332926,Thu
往東,2016-07-14,06:00:00,317.0,58.6205762227,0.605000038942,238.421671549,Thu
往東,2016-07-14,07:00:00,805.5,53.3941713969,1.78333330154,210.298334757,Thu
往東,2016-07-14,08:00:00,1341.5,50.8010075887,4.94833339254,165.716664632,Thu
往東,2016-07-14,09:00:00,2816.0,52.2703552246,7.16000000636,148.120000203,Thu
往東,2016-07-14,10:00:00,2616.5,49.8368492126,6.68499993285,148.118331909,Thu
往東,2016-07-14,11:00:00,2418.5,50.7269655863,6.19000027577,151.996660868,Thu
往東,2016-07-14,12:00:00,2475.5,51.5579160055,5.95500004292,148.346666972,Thu
往東,2016-07-14,13:00:00,2262.0,53.584807078,5.28500001629,152.651667277,Thu
往東,2016-07-14,14:00:00,2185.5,51.5011240641,5.49999976158,155.338330587,Thu
往東,2016-07-14,15:00:00,2523.0,48.5314025879,6.30666665236,148.343332926,Thu
往東,2016-07-14,16:00:00,2521.79315186,50.2459462484,6.32666647434,145.231664022,Thu
往東,2016-07-14,17:00:00,2546.72412109,50.3437487284,6.23500005404,143.301671346,Thu
往東,2016-07-14,18:00:00,2882.0,51.140247345,6.9466663599,135.464996338,Thu
往東,2016-07-14,19:00:00,3000.0423584,50.9681688944,6.81166652838,125.284998576,Thu
往東,2016-07-14,20:00:00,2645.5,49.5774129232,7.07333322366,134.678334554,Thu
往東,2016-07-14,21:00:00,2141.5,48.950176239,5.24499991536,152.866666158,Thu
往東,2016-07-14,22:00:00,1920.5,47.3338343302,4.17499985794,162.316665649,Thu
往東,2016-07-14,23:00:00,1432.5,47.4636090597,3.21166680257,181.120000203,Thu
往東,2016-07-15,00:00:00,827.0,51.5063527425,1.50833336016,207.899998983,Fri
往東,2016-07-15,01:00:00,496.5,53.1902249654,0.851666701337,227.67666626,Fri
往東,2016-07-15,02:00:00,242.0,55.3084691366,0.443333330875,243.695002238,Fri
往東,2016-07-15,03:00:00,196.5,54.4914449056,0.371666656186,244.900004069,Fri
往東,2016-07-15,04:00:00,122.5,55.4285303752,0.261666663612,248.980000814,Fri
往東,2016-07-15,06:00:00,356.0,50.4454269409,0.658333321412,236.991668701,Fri
往東,2016-07-15,07:00:00,807.5,50.6864178975,1.728333354,208.898330688,Fri
往東,2016-07-15,08:00:00,1450.0,51.1516202291,5.28166681528,163.131663005,Fri
往東,2016-07-15,09:00:00,2618.5,50.0126037598,6.67500009139,153.388333639,Fri
往東,2016-07-15,10:00:00,2660.78808594,53.6279157003,6.56666679184,147.048332214,Fri
往東,2016-07-15,11:00:00,2486.0,50.468758901,6.47499980529,147.319997152,Fri
往東,2016-07-15,12:00:00,2415.5,49.4242375692,6.00833320618,149.268335978,Fri
往東,2016-07-15,13:00:00,2261.0,53.340154012,5.26333349943,154.948331197,Fri
往東,2016-07-15,14:00:00,2274.5,50.2685101827,5.54166684548,153.816670736,Fri
往東,2016-07-15,15:00:00,2630.5,50.9057896932,6.44666677713,148.546666463,Fri
往東,2016-07-15,16:00:00,2420.5,52.8021570841,5.91500000159,146.373331706,Fri
往東,2016-07-15,17:00:00,2516.27587891,49.9557952881,6.5616666774,140.304997762,Fri
往東,2016-07-15,18:00:00,2920.0,48.3623326619,7.44166700045,132.504999797,Fri
往東,2016-07-15,19:00:00,3548.04237366,44.5866158803,8.36666661501,130.693336487,Fri
往東,2016-07-15,20:00:00,2642.5,49.3269081116,6.67499987284,136.708335876,Fri
往東,2016-07-15,21:00:00,2164.0,51.4212760925,5.20500000318,149.978329976,Fri
往東,2016-07-15,22:00:00,1987.0,51.4373029073,4.12666657567,157.199999491,Fri
往東,2016-07-15,23:00:00,1585.0,53.578125,3.23999987294,172.803332011,Fri
往東,2016-07-16,00:00:00,1067.5,55.049079895,1.93166666975,193.996668498,Sat
往東,2016-07-16,01:00:00,643.5,58.2750701904,1.03166664888,214.359995524,Sat
往東,2016-07-16,02:00:00,415.5,58.4826393127,0.663333342721,236.0,Sat
往東,2016-07-16,03:00:00,313.0,57.1371192932,0.568333352295,237.053334554,Sat
往東,2016-07-16,04:00:00,258.0,55.887462616,0.446666670963,242.580001831,Sat
往東,2016-07-16,05:00:00,246.5,61.1043357849,0.478333341579,240.143335978,Sat
往東,2016-07-16,06:00:00,390.0,56.7987658183,0.670000004272,233.946665446,Sat
往東,2016-07-16,07:00:00,609.5,56.0465354919,1.21499997874,216.490000407,Sat
往東,2016-07-16,08:00:00,1501.5,42.3432839712,2.17333340148,202.361668905,Sat
往東,2016-07-16,09:00:00,1565.0,52.9850527445,3.35833333929,178.436668396,Sat
往東,2016-07-16,10:00:00,2020.5,53.246693929,4.66500000159,164.873331706,Sat
往東,2016-07-16,11:00:00,2093.5,54.7936032613,4.69999996821,155.571667989,Sat
往東,2016-07-16,12:00:00,2418.0,54.4608268738,5.41000004609,146.858334859,Sat
往東,2016-07-16,13:00:00,2112.0,52.7881189982,4.67500003179,156.958333333,Sat
往東,2016-07-16,14:00:00,2156.5,57.9382883708,4.3349998494,156.233332316,Sat
往東,2016-07-16,15:00:00,2153.5,54.0937830607,4.58000005285,153.120000203,Sat
往東,2016-07-16,16:00:00,2071.99145508,55.0211016337,4.42999994755,156.961664836,Sat
往東,2016-07-16,17:00:00,2079.52539062,54.3129577637,4.53333346049,158.763333639,Sat
往東,2016-07-16,18:00:00,2340.5,52.6432024638,5.14666652679,150.971664429,Sat
往東,2016-07-16,19:00:00,2196.74137878,52.7553227743,4.91833309333,150.873329163,Sat
往東,2016-07-16,20:00:00,1927.5,53.1554158529,4.38833328088,161.75999705,Sat
往東,2016-07-16,21:00:00,1790.5,51.8754781087,3.9150001655,164.010004679,Sat
往東,2016-07-16,22:00:00,1899.5,53.326142629,3.95833333333,158.179997762,Sat
往東,2016-07-16,23:00:00,1435.5,55.4222170512,2.75499998778,177.746668498,Sat
往東,2016-07-17,00:00:00,797.0,56.5230407715,1.50833333656,208.914998372,Sun
往東,2016-07-17,01:00:00,570.5,56.873433431,0.981666660557,224.016662598,Sun
往東,2016-07-17,02:00:00,370.0,56.0487734477,0.61833332448,235.398335775,Sun
往東,2016-07-17,03:00:00,242.0,58.835706075,0.428333326864,238.584996541,Sun
往東,2016-07-17,05:00:00,196.0,57.4584350586,0.385000017782,243.726669312,Sun
往東,2016-07-17,06:00:00,358.0,57.4346936544,0.659999996424,236.643335978,Sun
往東,2016-07-17,07:00:00,543.0,56.2050577799,1.03500000636,222.650009155,Sun
往東,2016-07-17,08:00:00,811.5,54.1559333801,1.67166665196,212.598337809,Sun
往東,2016-07-17,09:00:00,1176.0,53.4254875183,2.44833336274,188.668329875,Sun
往東,2016-07-17,10:00:00,1415.5,52.4278386434,2.97166670362,182.498326619,Sun
往東,2016-07-17,11:00:00,1635.5,53.9008102417,3.46999996404,174.579996745,Sun
往東,2016-07-17,12:00:00,1872.5,55.5555229187,3.86999988556,168.761667887,Sun
往東,2016-07-17,13:00:00,1829.0,56.1123123169,3.83999996384,162.473332723,Sun
往東,2016-07-17,14:00:00,1970.0,48.4798609416,4.56000005205,166.431663513,Sun
往東,2016-07-17,15:00:00,1776.0,52.7046127319,3.80500006676,172.588338216,Sun
往東,2016-07-17,16:00:00,2240.82757568,51.0839983622,4.91333313783,156.430002848,Sun
往東,2016-07-17,17:00:00,2076.34216309,50.1200701396,4.5583332181,160.449999491,Sun
往東,2016-07-17,18:00:00,2329.0,52.0359102885,5.27833337585,148.576662699,Sun
往東,2016-07-17,19:00:00,2108.32758713,51.7284444173,4.84666675329,155.975001017,Sun
往東,2016-07-17,20:00:00,1967.5,52.2543678284,4.35833331446,163.259999593,Sun
往東,2016-07-17,21:00:00,1945.5,52.5006345113,4.36833329995,158.720001221,Sun
往東,2016-07-17,22:00:00,1855.0,53.3710810343,4.10166660945,160.918334961,Sun
往東,2016-07-17,23:00:00,1207.0,57.5508168538,2.25000003229,186.058334351,Sun
往東,2016-07-18,00:00:00,644.0,56.416586558,1.26833332703,218.738332113,Mon
往東,2016-07-18,01:00:00,461.5,57.4484367371,0.849999990314,230.949996948,Mon
往東,2016-07-18,03:00:00,131.0,58.4970575968,0.303333328416,246.77166748,Mon
往東,2016-07-18,06:00:00,327.0,57.7523562113,0.625000017385,238.546661377,Mon
往東,2016-07-18,07:00:00,832.5,56.6158981323,1.66166668137,206.580001831,Mon
往東,2016-07-18,08:00:00,1423.0,54.3686269124,5.09833337863,162.56166331,Mon
往東,2016-07-18,09:00:00,2770.5,52.1003328959,6.46166652441,145.223332723,Mon
往東,2016-07-18,10:00:00,2504.37287903,49.9703801473,6.271666646,149.356669108,Mon
往東,2016-07-18,11:00:00,2207.38134766,47.998907725,5.50000009934,161.056663513,Mon
往東,2016-07-18,12:00:00,2256.5,50.8680623372,5.21166672309,155.05166626,Mon
往東,2016-07-18,13:00:00,2176.5,51.8665529887,5.52666668097,155.774993896,Mon
往東,2016-07-18,14:00:00,2327.0,46.7154693604,6.00500003497,152.958335876,Mon
往東,2016-07-18,15:00:00,2429.0,44.2210553487,6.13333332539,149.311660767,Mon
往東,2016-07-18,16:00:00,2377.00006104,48.8292833964,6.36166659991,147.598337809,Mon
往東,2016-07-18,17:00:00,2688.24145508,48.8828392029,6.96666655938,142.464998881,Mon
往東,2016-07-18,18:00:00,2852.5,49.7715657552,7.1833332181,138.296669006,Mon
往東,2016-07-18,19:00:00,2977.5,48.8663037618,8.01833339532,128.478335063,Mon
往東,2016-07-18,20:00:00,2620.5,48.8115984599,6.925000151,135.451667786,Mon
往東,2016-07-18,21:00:00,1966.0,49.105700175,4.41833333174,155.336664836,Mon
往東,2016-07-18,22:00:00,1706.5,52.1484362284,3.90833339592,167.720001221,Mon
往東,2016-07-18,23:00:00,1241.5,53.7135658264,2.63666664809,189.30666097,Mon
往東,2016-07-19,00:00:00,725.5,55.8444836934,1.44666665792,212.569997152,Tue
往東,2016-07-19,01:00:00,412.0,55.1602668762,0.759999993568,230.605000814,Tue
往東,2016-07-19,02:00:00,231.0,56.26060613,0.420000001478,243.509999593,Tue
往東,2016-07-19,03:00:00,135.5,53.9544932048,0.278333329285,245.126668294,Tue
往東,2016-07-19,04:00:00,140.016944885,57.9196446737,0.303333328416,249.401662191,Tue
往東,2016-07-19,05:00:00,151.5,58.5682004293,0.320000005886,245.431666056,Tue
往東,2016-07-19,06:00:00,340.0,56.3880297343,0.641666675607,236.745000203,Tue
往東,2016-07-19,07:00:00,875.0,55.3839098612,1.79166666667,209.539998372,Tue
往東,2016-07-19,08:00:00,1424.64404297,50.7049738566,5.64000016451,161.263336182,Tue
往東,2016-07-19,09:00:00,2819.5,51.1397298177,6.79833344618,146.193336487,Tue
往東,2016-07-19,10:00:00,2688.5,52.4036267598,6.66333345572,143.299997965,Tue
往東,2016-07-19,11:00:00,2530.0,48.7733332316,6.80166627963,149.971669515,Tue
往東,2016-07-19,12:00:00,2498.5,49.1250623067,5.68333363533,145.053332011,Tue
往東,2016-07-19,13:00:00,2152.5,48.5555915833,5.12833336989,155.179995219,Tue
往東,2016-07-19,14:00:00,2146.0,50.755753835,5.2133333683,158.273335775,Tue
往東,2016-07-19,15:00:00,2345.5,49.0475527445,6.11833318075,151.793332418,Tue
往東,2016-07-19,16:00:00,2638.44830322,51.255636851,6.50499999523,141.759999593,Tue
往東,2016-07-19,17:00:00,2648.71191406,50.9483731588,7.01499990622,141.583333333,Tue
往東,2016-07-19,18:00:00,3140.0,49.7864761353,8.50333336989,125.893335978,Tue
往東,2016-07-19,19:00:00,2949.0464325,47.9044926961,7.96666657925,126.913332621,Tue
往東,2016-07-19,20:00:00,2136.0,49.8461214701,4.21833345294,133.449999491,Tue
往東,2016-07-19,21:00:00,1656.0,51.8003298442,2.99666655064,156.96832784,Tue
往東,2016-07-19,22:00:00,1595.0,53.1260261536,3.2766666164,163.743334452,Tue
往東,2016-07-19,23:00:00,1229.5,55.8712908427,2.53500003616,188.261667887,Tue
往東,2016-07-20,00:00:00,658.5,57.0759938558,1.40666668862,217.106664022,Wed
往東,2016-07-20,01:00:00,394.5,59.6608174642,0.764999955272,229.578333537,Wed
往東,2016-07-20,02:00:00,207.5,57.4708124797,0.386666678513,245.678334554,Wed
往東,2016-07-20,03:00:00,146.5,60.7683588664,0.288333332787,244.825002035,Wed
往東,2016-07-20,04:00:00,135.5,62.9735094706,0.286666657776,249.183334351,Wed
往東,2016-07-20,06:00:00,324.5,60.0111351013,0.606666650623,237.019999186,Wed
往東,2016-07-20,07:00:00,819.5,57.5489171346,1.68666673203,211.178334554,Wed
往東,2016-07-20,08:00:00,1421.5,52.1929079692,5.18333338698,158.210006714,Wed
往東,2016-07-20,09:00:00,2625.5,49.9771906535,6.72999982039,148.184997559,Wed
往東,2016-07-20,10:00:00,2665.0,50.7825724284,6.72833317518,143.471669515,Wed
往東,2016-07-20,11:00:00,2391.95762634,50.2713394165,6.15833330154,151.16166687,Wed
往東,2016-07-20,12:00:00,2328.96427917,49.0556348165,5.84333344301,151.566663106,Wed
往東,2016-07-20,13:00:00,2107.8759613,50.9840838114,4.53500002623,159.143328349,Wed
往東,2016-07-20,14:00:00,2300.08683777,49.5240681966,5.36499994993,150.158335368,Wed
往東,2016-07-20,15:00:00,2532.14282227,47.2515780131,5.67499987284,158.549997965,Wed
往東,2016-07-20,16:00:00,2640.52392578,43.6008720398,7.36666671435,136.635004679,Wed
往東,2016-07-20,17:00:00,2553.89831543,44.5985641479,6.97666652997,148.179995219,Wed
往東,2016-07-20,18:00:00,3279.5,46.787264506,8.95833365122,123.226666768,Wed
往東,2016-07-20,19:00:00,3119.75862122,48.8967908223,8.3349998792,126.836664836,Wed
往東,2016-07-20,20:00:00,2624.5,50.9427197774,6.86499989033,137.590001424,Wed
往東,2016-07-20,21:00:00,2051.5,51.3548177083,4.94500006239,149.543334961,Wed
往東,2016-07-20,22:00:00,1831.0,53.3806940715,3.93833333254,164.376668294,Wed
往東,2016-07-20,23:00:00,1322.99993896,52.3169886271,3.01166668038,177.970001221,Wed
往東,2016-07-21,01:00:00,448.896560669,60.2839660645,0.790000021458,231.230000814,Thu
