方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
往南,2016-09-03,10:00:00,358.5,52.2004,2.015,194.65,Sat
往南,2016-09-03,11:00:00,342.5,49.0754,1.965,198.27,Sat
往南,2016-09-03,12:00:00,418.0,47.0831,2.37,184.525,Sat
往南,2016-09-03,13:00:00,376.034,44.0202,2.255,190.295,Sat
往南,2016-09-03,14:00:00,330.0,45.5919,2.015,200.65,Sat
往南,2016-09-03,15:00:00,382.373,45.2768,2.295,196.27,Sat
往南,2016-09-03,16:00:00,423.5,55.1296,2.33,186.86,Sat
往南,2016-09-03,17:00:00,384.5,48.3754,3.35,197.065,Sat
往南,2016-09-03,18:00:00,381.5,47.5275,2.18,190.35,Sat
往南,2016-09-03,19:00:00,323.0,44.9528,1.95,202.4,Sat
往南,2016-09-03,20:00:00,273.5,44.4628,1.68,210.125,Sat
往南,2016-09-03,21:00:00,216.0,46.5794,1.27,218.935,Sat
往南,2016-09-03,22:00:00,213.0,50.9417,1.15,223.045,Sat
往南,2016-09-03,23:00:00,143.0,52.9735,0.79,236.785,Sat
往南,2016-09-04,00:00:00,78.0,53.8439,0.515,245.765,Sun
往南,2016-09-04,01:00:00,32.0,47.3219,0.215,250.0,Sun
往南,2016-09-04,02:00:00,12.0,91.5455,0.1,250.0,Sun
往南,2016-09-04,03:00:00,9.0,44.7778,0.07,250.0,Sun
往南,2016-09-04,04:00:00,10.0,140.504,0.08,245.83,Sun
往南,2016-09-04,05:00:00,13.5,175.62,0.085,245.83,Sun
往南,2016-09-04,06:00:00,37.0,53.58,0.275,249.065,Sun
往南,2016-09-04,07:00:00,53.5,54.1208,0.375,250.0,Sun
往南,2016-09-04,08:00:00,101.0,127.921,0.595,242.26,Sun
往南,2016-09-04,09:00:00,131.5,104.128,0.775,236.255,Sun
往南,2016-09-04,10:00:00,253.5,83.3271,1.425,214.56,Sun
往南,2016-09-04,11:00:00,302.0,45.0915,1.81,209.21,Sun
往南,2016-09-04,12:00:00,360.0,88.4112,2.16,199.585,Sun
往南,2016-09-04,13:00:00,302.034,86.2744,1.815,205.215,Sun
往南,2016-09-04,14:00:00,344.0,58.275,2.09,203.49,Sun
往南,2016-09-04,15:00:00,365.0,81.1948,2.16,196.835,Sun
往南,2016-09-04,16:00:00,359.5,45.2275,2.365,193.77,Sun
往南,2016-09-04,17:00:00,337.5,48.9856,2.035,197.525,Sun
往南,2016-09-04,18:00:00,654.5,35.9279,2.49,189.94,Sun
往南,2016-09-04,19:00:00,360.5,61.7437,2.285,197.605,Sun
往南,2016-09-04,20:00:00,269.0,50.0245,1.64,208.79,Sun
往南,2016-09-04,21:00:00,215.5,45.4701,1.33,219.62,Sun
往南,2016-09-04,22:00:00,458.0,39.6022,1.145,221.515,Sun
往南,2016-09-04,23:00:00,129.0,125.317,0.76,235.15,Sun
往南,2016-09-05,00:00:00,52.0,44.9808,0.36,248.26,Mon
往南,2016-09-05,01:00:00,27.5,47.2933,0.19,249.535,Mon
往南,2016-09-05,02:00:00,18.5,47.8824,0.14,250.0,Mon
往南,2016-09-05,03:00:00,35.5,46.0,0.25,244.515,Mon
往南,2016-09-05,04:00:00,20.0,45.05,0.15,249.535,Mon
往南,2016-09-05,05:00:00,15.0,44.004,0.11,250.0,Mon
往南,2016-09-05,06:00:00,46.5,56.185,0.315,250.0,Mon
往南,2016-09-05,07:00:00,152.0,47.4714,0.885,236.815,Mon
往南,2016-09-05,08:00:00,457.0,43.0815,4.545,180.65,Mon
往南,2016-09-05,09:00:00,570.0,52.9642,4.595,156.79,Mon
往南,2016-09-05,10:00:00,657.5,47.1391,5.6,146.345,Mon
往南,2016-09-05,11:00:00,461.5,43.9828,3.09,179.685,Mon
往南,2016-09-05,12:00:00,381.5,44.4654,2.215,195.035,Mon
往南,2016-09-05,13:00:00,320.0,48.0442,1.715,205.81,Mon
往南,2016-09-05,14:00:00,370.0,48.5447,2.05,190.845,Mon
往南,2016-09-05,15:00:00,405.5,47.4134,2.44,188.275,Mon
往南,2016-09-05,16:00:00,352.0,47.1976,2.085,200.625,Mon
往南,2016-09-05,17:00:00,367.5,46.0701,2.215,196.57,Mon
往南,2016-09-05,18:00:00,389.5,45.6611,2.62,191.09,Mon
往南,2016-09-05,19:00:00,479.0,49.1382,8.835,169.075,Mon
往南,2016-09-05,20:00:00,230.966,51.6685,5.635,215.59,Mon
往南,2016-09-05,21:00:00,213.5,55.5488,1.245,225.325,Mon
往南,2016-09-05,22:00:00,146.5,45.2068,0.935,236.325,Mon
往南,2016-09-05,23:00:00,111.5,47.7355,0.725,242.56,Mon
往南,2016-09-06,00:00:00,47.0,42.0633,0.31,249.065,Tue
往南,2016-09-06,01:00:00,24.0,51.3043,0.165,241.67,Tue
往南,2016-09-06,02:00:00,16.5,36.625,0.145,250.0,Tue
往南,2016-09-06,03:00:00,22.0,39.7129,0.17,245.83,Tue
往南,2016-09-06,04:00:00,23.5,44.225,0.185,250.0,Tue
往南,2016-09-06,05:00:00,15.5,50.8,0.105,245.83,Tue
往南,2016-09-06,06:00:00,54.5,43.436,0.36,248.6,Tue
往南,2016-09-06,07:00:00,141.0,49.0162,0.815,237.925,Tue
往南,2016-09-06,08:00:00,441.0,39.2626,4.875,179.37,Tue
往南,2016-09-06,09:00:00,499.5,42.9963,3.255,177.81,Tue
往南,2016-09-06,10:00:00,527.5,47.0596,4.345,160.96,Tue
往南,2016-09-06,11:00:00,486.0,47.893,3.05,179.16,Tue
往南,2016-09-06,12:00:00,436.0,46.1002,2.595,187.34,Tue
往南,2016-09-06,13:00:00,510.0,45.125,3.0,185.25,Tue
往南,2016-09-06,14:00:00,366.735,51.1593,2.015,198.485,Tue
往南,2016-09-06,15:00:00,404.5,48.3678,2.35,186.215,Tue
往南,2016-09-06,16:00:00,350.0,47.1408,1.97,198.34,Tue
往南,2016-09-06,17:00:00,341.5,56.866,1.85,202.725,Tue
往南,2016-09-06,18:00:00,386.5,45.6849,2.815,193.38,Tue
往南,2016-09-06,19:00:00,385.0,50.9263,3.3,190.86,Tue
往南,2016-09-06,20:00:00,266.5,50.0324,2.8,214.615,Tue
往南,2016-09-06,21:00:00,179.5,51.355,1.125,230.75,Tue
往南,2016-09-06,22:00:00,143.5,48.8758,0.86,235.215,Tue
往南,2016-09-06,23:00:00,110.5,49.6719,0.67,246.0,Tue
往南,2016-09-07,00:00:00,60.5,51.8103,0.4,248.615,Wed
往南,2016-09-07,01:00:00,32.5,54.9987,0.235,241.67,Wed
往南,2016-09-07,02:00:00,14.5,66.36,0.115,250.0,Wed
往南,2016-09-07,03:00:00,14.0,45.7886,0.125,241.67,Wed
往南,2016-09-07,04:00:00,20.0,43.248,0.13,249.085,Wed
往南,2016-09-07,05:00:00,18.0,50.7653,0.125,241.67,Wed
往南,2016-09-07,06:00:00,66.0,42.8736,0.425,247.71,Wed
往南,2016-09-07,07:00:00,182.5,56.8341,0.96,229.495,Wed
往南,2016-09-07,08:00:00,443.5,47.1396,3.63,187.59,Wed
往南,2016-09-07,09:00:00,461.0,45.0942,3.19,177.61,Wed
往南,2016-09-07,10:00:00,448.5,41.6531,3.52,181.435,Wed
往南,2016-09-07,11:00:00,468.5,45.7705,2.99,180.36,Wed
往南,2016-09-07,12:00:00,373.966,45.532,2.19,197.33,Wed
往南,2016-09-07,13:00:00,305.893,45.9678,1.755,208.21,Wed
往南,2016-09-07,14:00:00,397.0,47.2269,2.515,190.52,Wed
往南,2016-09-07,15:00:00,423.0,47.3504,2.45,184.99,Wed
往南,2016-09-07,16:00:00,399.0,44.3194,2.465,187.825,Wed
往南,2016-09-07,17:00:00,376.5,45.2175,2.205,196.46,Wed
往南,2016-09-07,18:00:00,407.5,45.9125,2.77,192.465,Wed
往南,2016-09-07,19:00:00,738.305,28.1596,6.99,170.685,Wed
往南,2016-09-07,20:00:00,304.0,50.4743,2.09,209.975,Wed
往南,2016-09-07,21:00:00,186.0,51.0695,1.1,226.425,Wed
往南,2016-09-07,22:00:00,133.5,58.3032,0.825,230.03,Wed
往南,2016-09-07,23:00:00,101.0,49.0967,0.65,241.41,Wed
往南,2016-09-08,00:00:00,57.5,45.8341,0.395,248.2,Thu
往南,2016-09-08,01:00:00,15.5,58.2,0.1,245.83,Thu
往南,2016-09-08,02:00:00,11.5,44.3636,0.075,250.0,Thu
往南,2016-09-08,03:00:00,10.0,41.0,0.05,250.0,Thu
往南,2016-09-08,11:00:00,473.5,43.5592,3.045,178.76,Thu
往南,2016-09-08,12:00:00,421.5,45.4875,2.7,185.03,Thu
往南,2016-09-08,13:00:00,327.647,47.1402,1.82,204.955,Thu
往南,2016-09-08,14:00:00,376.0,46.9388,2.29,193.33,Thu
往南,2016-09-08,15:00:00,409.5,46.5619,2.375,189.355,Thu
往南,2016-09-08,16:00:00,392.5,46.5417,2.435,189.125,Thu
往南,2016-09-08,17:00:00,358.5,45.7499,2.115,199.865,Thu
往南,2016-09-08,18:00:00,450.5,35.1852,6.725,177.8,Thu
往南,2016-09-08,19:00:00,462.466,45.4184,9.45,173.09,Thu
往南,2016-09-08,20:00:00,680.508,48.5227,11.275,141.46,Thu
往南,2016-09-08,21:00:00,286.5,49.7881,1.64,212.105,Thu
往南,2016-09-08,22:00:00,174.5,52.6069,0.985,231.675,Thu
往南,2016-09-08,23:00:00,125.5,54.1185,0.795,239.355,Thu
往南,2016-09-09,00:00:00,66.0,51.2086,0.485,248.16,Fri
往南,2016-09-09,01:00:00,39.0,46.2184,0.295,249.54,Fri
往南,2016-09-09,02:00:00,19.0,49.9467,0.15,245.375,Fri
往南,2016-09-09,03:00:00,13.0,47.9962,0.105,245.83,Fri
往南,2016-09-09,04:00:00,17.0,46.29,0.125,245.83,Fri
往南,2016-09-09,05:00:00,14.0,57.7171,0.115,245.83,Fri
往南,2016-09-09,06:00:00,67.0,50.2236,0.45,247.26,Fri
往南,2016-09-09,07:00:00,142.0,50.9426,0.85,236.925,Fri
往南,2016-09-09,08:00:00,453.0,43.5672,3.445,180.625,Fri
往南,2016-09-09,09:00:00,467.0,45.3941,4.07,177.325,Fri
往南,2016-09-09,10:00:00,521.695,42.4525,3.81,167.505,Fri
往南,2016-09-09,11:00:00,439.5,45.9122,2.7,190.585,Fri
往南,2016-09-09,12:00:00,383.0,42.62,2.33,197.885,Fri
往南,2016-09-09,13:00:00,422.182,46.8972,2.71,188.665,Fri
往南,2016-09-09,14:00:00,385.345,45.5446,2.345,197.645,Fri
往南,2016-09-09,15:00:00,699.5,46.2706,4.76,137.66,Fri
往南,2016-09-09,16:00:00,663.684,48.3773,4.455,150.58,Fri
往南,2016-09-09,17:00:00,654.5,50.0696,4.985,146.475,Fri
往南,2016-09-09,18:00:00,834.5,48.7356,11.455,130.35,Fri
往南,2016-09-09,19:00:00,895.19,46.4965,19.1,130.92,Fri
往南,2016-09-09,20:00:00,732.229,59.8558,8.92,142.54,Fri
往南,2016-09-09,21:00:00,586.0,56.6097,10.235,157.2,Fri
往南,2016-09-09,22:00:00,322.0,51.9697,1.975,198.285,Fri
往南,2016-09-09,23:00:00,180.0,50.0428,1.04,231.45,Fri
往南,2016-09-10,00:00:00,81.5,49.5267,0.56,244.815,Sat
往南,2016-09-10,01:00:00,52.5,52.5676,0.365,248.175,Sat
往南,2016-09-10,02:00:00,21.5,47.7614,0.175,241.67,Sat
往南,2016-09-10,03:00:00,20.5,45.251,0.15,250.0,Sat
往南,2016-09-10,04:00:00,27.0,50.1078,0.175,241.22,Sat
往南,2016-09-10,05:00:00,29.0,51.2486,0.23,250.0,Sat
往南,2016-09-10,06:00:00,59.5,54.4382,0.39,249.05,Sat
往南,2016-09-10,07:00:00,145.0,50.5806,0.89,237.65,Sat
往南,2016-09-10,08:00:00,392.0,43.7919,2.955,195.11,Sat
往南,2016-09-10,09:00:00,455.5,47.3469,3.525,178.49,Sat
往南,2016-09-10,10:00:00,442.5,41.4452,3.265,187.76,Sat
往南,2016-09-10,11:00:00,461.5,48.1184,2.85,184.27,Sat
往南,2016-09-10,12:00:00,418.0,46.4251,2.42,192.145,Sat
往南,2016-09-10,13:00:00,360.0,48.3131,2.135,197.95,Sat
往南,2016-09-10,14:00:00,505.932,48.6371,2.965,166.735,Sat
往南,2016-09-10,15:00:00,552.712,48.6405,3.305,163.905,Sat
往南,2016-09-10,16:00:00,571.5,49.0235,3.4,163.215,Sat
往南,2016-09-10,17:00:00,652.5,45.1573,4.71,143.86,Sat
往南,2016-09-10,18:00:00,629.881,44.2209,6.55,145.295,Sat
往南,2016-09-10,19:00:00,849.5,52.6032,11.175,123.5,Sat
往南,2016-09-10,20:00:00,442.0,52.165,3.475,185.575,Sat
往南,2016-09-10,21:00:00,270.0,49.8147,1.585,212.795,Sat
往南,2016-09-10,22:00:00,252.0,57.122,1.36,215.445,Sat
往南,2016-09-10,23:00:00,163.0,55.7615,0.93,233.185,Sat
往南,2016-09-11,00:00:00,86.0,61.8942,0.525,242.725,Sun
往南,2016-09-11,01:00:00,46.5,58.7817,0.3,248.665,Sun
往南,2016-09-11,02:00:00,42.5,53.1914,0.285,244.925,Sun
往南,2016-09-11,03:00:00,275.0,3.85974,0.18,245.83,Sun
往南,2016-09-11,04:00:00,8.5,71.875,0.06,245.83,Sun
往南,2016-09-11,05:00:00,18.0,51.4112,0.145,245.83,Sun
往南,2016-09-11,06:00:00,34.5,54.5938,0.255,245.83,Sun
往南,2016-09-11,07:00:00,63.0,50.885,0.425,248.21,Sun
往南,2016-09-11,08:00:00,113.0,52.0166,0.715,243.775,Sun
往南,2016-09-11,09:00:00,176.0,47.7859,1.115,228.275,Sun
往南,2016-09-11,10:00:00,219.0,46.2368,1.3,214.155,Sun
往南,2016-09-11,11:00:00,309.5,44.7353,2.04,199.415,Sun
往南,2016-09-11,12:00:00,381.0,50.6115,2.165,194.375,Sun
往南,2016-09-11,13:00:00,344.737,47.6275,2.0,200.905,Sun
往南,2016-09-11,14:00:00,366.5,47.2806,2.335,197.66,Sun
往南,2016-09-11,15:00:00,404.5,45.4177,2.44,192.09,Sun
往南,2016-09-11,16:00:00,442.0,46.6192,3.025,182.355,Sun
往南,2016-09-11,17:00:00,390.0,46.4283,2.475,190.6,Sun
往南,2016-09-11,18:00:00,414.5,46.6669,2.49,190.09,Sun
往南,2016-09-11,19:00:00,352.0,47.2935,2.15,199.29,Sun
往南,2016-09-11,20:00:00,269.5,45.3848,1.62,208.14,Sun
往南,2016-09-11,21:00:00,223.5,52.2932,1.315,224.035,Sun
往南,2016-09-11,22:00:00,165.0,72.0159,1.01,224.555,Sun
往南,2016-09-11,23:00:00,99.5,47.7854,0.6,242.615,Sun
往南,2016-09-12,00:00:00,61.5,108.492,0.38,248.65,Mon
往南,2016-09-12,01:00:00,21.0,48.052,0.155,250.0,Mon
往南,2016-09-12,02:00:00,23.0,52.0441,0.18,250.0,Mon
往南,2016-09-12,03:00:00,20.0,40.803,0.15,245.83,Mon
往南,2016-09-12,04:00:00,29.5,57.4828,0.185,244.915,Mon
往南,2016-09-12,05:00:00,17.0,47.6888,0.14,241.67,Mon
往南,2016-09-12,06:00:00,70.5,47.4029,0.425,247.265,Mon
往南,2016-09-12,07:00:00,144.0,46.9028,0.925,232.495,Mon
往南,2016-09-12,08:00:00,459.5,44.1218,3.6,181.57,Mon
往南,2016-09-12,09:00:00,446.0,44.8913,3.125,181.38,Mon
往南,2016-09-12,10:00:00,558.0,42.6078,5.79,159.055,Mon
往南,2016-09-12,11:00:00,479.0,43.6309,3.71,179.375,Mon
往南,2016-09-12,12:00:00,397.5,51.5267,2.31,192.81,Mon
往南,2016-09-12,13:00:00,558.0,47.568,3.315,164.815,Mon
往南,2016-09-12,14:00:00,522.0,51.0885,3.045,168.55,Mon
往南,2016-09-12,15:00:00,657.0,50.791,4.06,138.125,Mon
往南,2016-09-12,16:00:00,601.5,50.0138,3.575,154.025,Mon
往南,2016-09-12,17:00:00,503.0,47.9676,3.0,168.05,Mon
往南,2016-09-12,18:00:00,524.5,46.2143,4.115,170.195,Mon
往南,2016-09-12,19:00:00,563.828,50.4841,9.415,157.205,Mon
往南,2016-09-12,20:00:00,361.0,47.7938,7.485,186.49,Mon
往南,2016-09-12,21:00:00,214.5,54.696,1.245,226.365,Mon
往南,2016-09-12,22:00:00,166.0,60.161,0.93,231.615,Mon
往南,2016-09-12,23:00:00,130.5,76.3102,0.85,239.06,Mon
往南,2016-09-13,00:00:00,58.5,54.5323,0.45,247.035,Tue
往南,2016-09-13,01:00:00,23.5,49.3504,0.175,250.0,Tue
往南,2016-09-13,02:00:00,17.0,41.0025,0.13,250.0,Tue
往南,2016-09-13,03:00:00,26.0,40.3477,0.2,245.83,Tue
往南,2016-09-13,04:00:00,16.0,42.9375,0.11,250.0,Tue
往南,2016-09-13,05:00:00,14.0,170.503,0.115,245.83,Tue
往南,2016-09-13,06:00:00,68.5,44.9125,0.475,246.01,Tue
往南,2016-09-13,07:00:00,145.0,48.4536,0.905,238.315,Tue
往南,2016-09-13,08:00:00,680.5,28.6699,3.705,186.965,Tue
往南,2016-09-13,09:00:00,430.5,45.7881,2.605,191.7,Tue
往南,2016-09-13,10:00:00,546.5,39.4852,5.45,165.88,Tue
往南,2016-09-13,11:00:00,482.0,44.9727,3.025,182.11,Tue
往南,2016-09-13,12:00:00,459.818,49.0885,3.175,183.18,Tue
往南,2016-09-13,13:00:00,431.186,46.3867,2.54,193.52,Tue
往南,2016-09-13,14:00:00,426.0,49.3524,2.405,191.315,Tue
往南,2016-09-13,15:00:00,445.5,51.0793,2.605,184.985,Tue
往南,2016-09-13,16:00:00,436.0,49.3429,2.415,184.725,Tue
往南,2016-09-13,17:00:00,416.087,45.6098,2.715,187.455,Tue
往南,2016-09-13,18:00:00,801.964,44.2893,17.46,120.56,Tue
往南,2016-09-13,19:00:00,735.0,40.4317,17.95,129.795,Tue
往南,2016-09-13,20:00:00,704.5,59.9302,9.305,145.16,Tue
往南,2016-09-13,21:00:00,355.0,55.7768,5.36,191.825,Tue
往南,2016-09-13,22:00:00,180.5,51.248,1.07,231.53,Tue
往南,2016-09-13,23:00:00,139.0,49.1528,0.85,236.555,Tue
往南,2016-09-14,00:00:00,58.0,48.5543,0.4,246.875,Wed
往南,2016-09-14,01:00:00,41.5,51.5095,0.3,249.535,Wed
往南,2016-09-14,02:00:00,13.5,54.7723,0.105,250.0,Wed
往南,2016-09-14,03:00:00,19.5,49.1595,0.14,250.0,Wed
往南,2016-09-14,04:00:00,26.5,53.7704,0.165,249.55,Wed
往南,2016-09-14,05:00:00,32.5,57.9355,0.25,250.0,Wed
往南,2016-09-14,06:00:00,62.0,52.8992,0.43,247.8,Wed
往南,2016-09-14,07:00:00,141.5,52.79,0.865,239.17,Wed
往南,2016-09-14,08:00:00,508.0,47.7718,3.685,170.125,Wed
往南,2016-09-14,09:00:00,649.983,53.3022,5.065,145.685,Wed
往南,2016-09-14,10:00:00,670.0,48.1826,5.175,149.875,Wed
往南,2016-09-14,11:00:00,625.424,53.3137,3.565,151.075,Wed
往南,2016-09-14,12:00:00,514.5,51.3491,2.96,167.75,Wed
往南,2016-09-14,13:00:00,566.949,55.4286,2.775,161.755,Wed
往南,2016-09-14,14:00:00,697.0,58.481,3.02,139.25,Wed
往南,2016-09-14,15:00:00,520.0,60.0069,2.63,164.685,Wed
往南,2016-09-14,16:00:00,463.0,48.5934,2.85,171.9,Wed
往南,2016-09-14,17:00:00,514.0,52.0525,2.815,164.275,Wed
往南,2016-09-14,18:00:00,641.5,52.4942,6.76,145.14,Wed
往南,2016-09-14,19:00:00,673.5,51.154,10.125,132.26,Wed
往南,2016-09-14,20:00:00,484.0,60.4265,4.36,169.635,Wed
往南,2016-09-14,21:00:00,243.0,56.2376,1.325,214.955,Wed
往南,2016-09-14,22:00:00,190.0,47.2226,1.15,229.415,Wed
往南,2016-09-14,23:00:00,110.0,55.1893,0.64,242.61,Wed
往南,2016-09-15,00:00:00,94.5,48.6438,0.565,244.575,Thu
往南,2016-09-15,01:00:00,60.0,50.93,0.355,246.86,Thu
往南,2016-09-15,02:00:00,25.5,45.04,0.18,250.0,Thu
往南,2016-09-15,03:00:00,10.5,45.2,0.08,250.0,Thu
往南,2016-09-15,04:00:00,9.5,50.0,0.075,250.0,Thu
往南,2016-09-15,05:00:00,15.0,43.4627,0.115,250.0,Thu
往南,2016-09-15,06:00:00,38.0,51.9743,0.26,250.0,Thu
往南,2016-09-15,07:00:00,53.5,49.8251,0.36,249.065,Thu
往南,2016-09-15,08:00:00,126.5,51.5257,0.8,238.45,Thu
往南,2016-09-15,09:00:00,177.0,55.1683,0.965,231.85,Thu
往南,2016-09-15,10:00:00,266.5,47.6722,1.57,210.865,Thu
往南,2016-09-15,11:00:00,352.0,48.8304,2.375,198.21,Thu
往南,2016-09-15,12:00:00,387.0,50.1627,2.3,195.15,Thu
往南,2016-09-15,13:00:00,341.579,49.095,1.99,199.325,Thu
往南,2016-09-15,14:00:00,340.0,47.8341,1.99,196.465,Thu
往南,2016-09-15,15:00:00,394.0,46.0117,2.415,192.985,Thu
往南,2016-09-15,16:00:00,431.5,47.9804,2.525,187.44,Thu
往南,2016-09-15,17:00:00,375.0,46.1792,2.2,197.625,Thu
往南,2016-09-15,18:00:00,271.5,49.8695,1.55,212.5,Thu
往南,2016-09-15,19:00:00,232.0,48.5361,1.42,219.01,Thu
往南,2016-09-15,20:00:00,191.0,49.8488,1.125,223.53,Thu
往南,2016-09-15,21:00:00,183.0,53.3359,0.975,229.245,Thu
往南,2016-09-15,22:00:00,147.5,53.0237,0.855,235.655,Thu
往南,2016-09-15,23:00:00,126.5,53.7617,0.73,238.545,Thu
往南,2016-09-16,00:00:00,73.5,46.6345,0.475,245.86,Fri
往南,2016-09-16,01:00:00,37.0,44.915,0.225,248.15,Fri
往南,2016-09-16,02:00:00,21.5,46.796,0.165,250.0,Fri
往南,2016-09-16,03:00:00,22.5,50.0457,0.16,249.54,Fri
往南,2016-09-16,04:00:00,28.0,68.9243,0.16,244.925,Fri
往南,2016-09-16,05:00:00,20.5,57.1079,0.15,250.0,Fri
往南,2016-09-16,06:00:00,39.0,52.9689,0.23,250.0,Fri
往南,2016-09-16,07:00:00,78.5,51.1356,0.45,245.54,Fri
往南,2016-09-16,08:00:00,130.0,46.8166,0.795,238.81,Fri
往南,2016-09-16,09:00:00,155.0,48.7375,0.89,230.775,Fri
往南,2016-09-16,10:00:00,243.0,47.9748,1.495,215.275,Fri
往南,2016-09-16,11:00:00,323.5,47.9866,1.95,209.16,Fri
往南,2016-09-16,12:00:00,373.5,48.0773,2.29,197.115,Fri
往南,2016-09-16,13:00:00,322.241,47.0034,1.89,206.98,Fri
往南,2016-09-16,14:00:00,349.5,49.5337,2.015,197.64,Fri
往南,2016-09-16,15:00:00,352.0,50.8387,2.175,201.19,Fri
往南,2016-09-16,16:00:00,370.0,50.4588,2.14,198.32,Fri
往南,2016-09-16,17:00:00,379.5,44.8458,2.275,196.665,Fri
往南,2016-09-16,18:00:00,362.0,46.4777,2.41,199.19,Fri
往南,2016-09-16,19:00:00,327.5,42.7897,2.05,198.925,Fri
往南,2016-09-16,20:00:00,257.0,42.658,1.625,214.4,Fri
往南,2016-09-16,21:00:00,219.0,45.6042,1.325,221.435,Fri
往南,2016-09-16,22:00:00,177.0,48.7963,0.975,229.35,Fri
往南,2016-09-16,23:00:00,124.5,50.5741,0.79,239.55,Fri
往南,2016-09-17,00:00:00,88.0,44.5525,0.605,245.65,Sat
往南,2016-09-17,01:00:00,30.5,43.4,0.21,250.0,Sat
往南,2016-09-17,02:00:00,18.0,48.9971,0.14,250.0,Sat
往南,2016-09-17,03:00:00,20.5,45.45,0.165,249.525,Sat
往南,2016-09-17,04:00:00,18.5,53.1089,0.155,249.54,Sat
往南,2016-09-17,05:00:00,15.0,61.802,0.125,250.0,Sat
往南,2016-09-17,06:00:00,24.0,62.2156,0.16,250.0,Sat
往南,2016-09-17,07:00:00,76.0,55.2628,0.44,247.275,Sat
往南,2016-09-17,08:00:00,87.0,54.0111,0.535,243.8,Sat
往南,2016-09-17,09:00:00,135.5,54.6838,0.72,237.275,Sat
往南,2016-09-17,10:00:00,195.5,52.1686,1.175,224.44,Sat
往南,2016-09-17,11:00:00,277.0,47.829,1.665,209.95,Sat
往南,2016-09-17,12:00:00,280.5,49.4012,1.665,210.625,Sat
往南,2016-09-17,13:00:00,285.254,53.6205,1.675,212.34,Sat
往南,2016-09-17,14:00:00,325.0,48.2217,1.825,203.475,Sat
往南,2016-09-17,15:00:00,368.5,50.4529,1.915,196.4,Sat
往南,2016-09-17,16:00:00,324.0,51.7315,1.65,201.15,Sat
往南,2016-09-17,17:00:00,289.0,51.194,1.575,208.385,Sat
往南,2016-09-17,18:00:00,290.5,50.0423,1.64,208.48,Sat
往南,2016-09-17,19:00:00,232.5,51.3347,1.15,216.665,Sat
往南,2016-09-17,20:00:00,258.0,82.2337,1.055,217.45,Sat
往南,2016-09-17,21:00:00,170.5,67.2611,0.965,231.955,Sat
往南,2016-09-17,22:00:00,121.0,57.6805,0.68,241.315,Sat
往南,2016-09-17,23:00:00,103.5,52.534,0.635,243.275,Sat
往南,2016-09-18,00:00:00,54.5,49.2,0.34,247.965,Sun
往南,2016-09-18,01:00:00,32.5,52.75,0.24,250.0,Sun
往南,2016-09-18,02:00:00,16.5,44.5,0.135,250.0,Sun
往南,2016-09-18,03:00:00,10.0,45.6,0.075,249.54,Sun
往南,2016-09-18,04:00:00,9.0,44.7778,0.07,250.0,Sun
往南,2016-09-18,05:00:00,14.5,51.2857,0.11,250.0,Sun
往南,2016-09-18,06:00:00,20.0,56.5268,0.165,250.0,Sun
往南,2016-09-18,07:00:00,55.5,50.8254,0.4,248.665,Sun
往南,2016-09-18,08:00:00,109.5,53.7557,0.67,243.01,Sun
往南,2016-09-18,09:00:00,139.5,56.8202,0.815,239.65,Sun
往南,2016-09-18,10:00:00,239.0,53.3088,1.425,220.45,Sun
往南,2016-09-18,11:00:00,360.0,51.9397,2.1,197.225,Sun
往南,2016-09-18,12:00:00,380.0,48.699,2.215,194.55,Sun
往南,2016-09-18,13:00:00,396.102,49.306,2.42,199.69,Sun
往南,2016-09-18,14:00:00,370.5,50.486,2.15,200.095,Sun
往南,2016-09-18,15:00:00,479.5,45.5271,3.125,181.75,Sun
往南,2016-09-18,16:00:00,409.5,51.7887,2.285,194.25,Sun
往南,2016-09-18,17:00:00,342.0,49.0841,1.86,202.685,Sun
往南,2016-09-18,18:00:00,367.5,45.3419,2.175,200.63,Sun
往南,2016-09-18,19:00:00,304.5,58.2903,1.675,208.515,Sun
往南,2016-09-18,20:00:00,266.0,54.757,1.51,215.435,Sun
往南,2016-09-18,21:00:00,224.5,45.4168,1.385,220.04,Sun
往南,2016-09-18,22:00:00,166.0,47.1337,1.025,232.27,Sun
往南,2016-09-18,23:00:00,111.5,51.2905,0.66,242.85,Sun
往南,2016-09-19,00:00:00,66.5,47.0025,0.45,245.74,Mon
往南,2016-09-19,01:00:00,30.0,46.496,0.215,250.0,Mon
往南,2016-09-19,02:00:00,18.5,52.3322,0.13,250.0,Mon
往南,2016-09-19,03:00:00,32.5,48.8431,0.23,249.125,Mon
往南,2016-09-19,04:00:00,19.0,46.9463,0.135,249.55,Mon
往南,2016-09-19,05:00:00,13.5,49.8462,0.12,250.0,Mon
往南,2016-09-19,06:00:00,59.0,42.8027,0.425,248.19,Mon
往南,2016-09-19,07:00:00,156.5,46.5416,0.975,235.9,Mon
往南,2016-09-19,08:00:00,450.0,43.6129,3.965,183.97,Mon
往南,2016-09-19,09:00:00,437.0,46.037,2.765,187.785,Mon
往南,2016-09-19,10:00:00,463.5,45.1553,3.005,180.725,Mon
往南,2016-09-19,11:00:00,418.0,45.9405,3.16,191.335,Mon
